Household ID|Year|Card Usage Code 
01105494|1986|10101111101100000100100010111011111111111111110110110
01105494|1987|11111111111111100011111111111111111101111111110011110
01105494|1988|11111111111111111101111111111111111110000000000000000
01105544|1985|11001111111111111111111111111111111111111111111110110
01105544|1986|11111111111111111111111111111111111111111111111111110
01105544|1987|11111111111111111111111111111111111111111111111111100
01105544|1988|01111111111111111111111111111111111100000000000000000
01105569|1985|11101111111111111011111111111011111111111111111111110
01105569|1986|11111111111111101111111111111111111111111111111111110
01105569|1987|11111111011111101111111111111111101111111101111111110
01105569|1988|11111111111111101110011111111111111110000000000000000
01105585|1985|11101111111111111111110111111111111111111111111111110
01105585|1986|11111111111111111111111011111111111111111111111111110
01105585|1987|11111111111111111111111011111111111111111111111111110
01105585|1988|11111111111111111111111011111111111110000000000000000
01105593|1985|11111111111111111101111101111111111111111111111011100
01105593|1986|11111110011111111111111111111111111111111111111111110
01105593|1987|11110011111111110111111111111101111111111111111111110
01105593|1988|11111111111111111111011111101000111110000000000000000
01105627|1985|11101111111111111111111111111111111111111111111111110
01105627|1986|11111111111111111111111111111111111111111111011111110
01105627|1987|11111111111111111111111111111111111001111111111111110
01105627|1988|11111111111011110111111101111111111110000000000000000
01105643|1985|11101111011111111111111111111111111111111111111111110
01105643|1986|11111111111111111111111111111111111111111111111111110
01105643|1987|11111111111111111111111111111111111111111111111111110
01105643|1988|11111111111111111111111111111111111010000000000000000
01105676|1985|11001111111111111111001111111111111111111111111111100
01105676|1986|11111111111111111111111011111111111111111111111111100
01105676|1987|11111111111111111111111111111110101111111101111111110
01105676|1988|11111111111111111111111101111111111110000000000000000
01105684|1985|01000101110101000001010011001110001001011010110100100
01105684|1986|10110011110110111110100101001100011111111011100110110
01105684|1987|11110010101010100110101111111110100110111110111111010
01105684|1988|11111111101101111101111111111010010100000000000000000
01105718|1985|11101111011111011111111111111111111111011111111011110
01105718|1986|11011111111111111111111111111111111111111111111111110
01105718|1987|11111111111111111111111111111111111110111101011111110
01105718|1988|00111111110111011111110111111111111110000000000000000
01105759|1985|11001101110111111111101111111111110001111111101111110
01105759|1986|01111001011111111101111111111111111111111001111111110
01105759|1987|11111111111011111111111111111111111111111111111111110
01105759|1988|11111111111111111111111111111111111110000000000000000
01105767|1985|11011111101111111111010111111111101111111111111111110
01105767|1986|11111111111111111110001111111111111111111111111111000
01105767|1987|01111111111111111111111111111101101111011111111111110
01105767|1988|11111011111111110111111011111111111100000000000000000
01105775|1985|11101111011111110101111011111110111111111011111111110
01105775|1986|11101111111111110111110101101111110111111111111111110
01105775|1987|11111111111111111110111110111111011111111100111111110
01105775|1988|01111111101111101111111101111111111110000000000000000
01105809|1985|11101111111111111111111111111111111111111101111111110
01105809|1986|01111111111111111111111111111111011111111010111111110
01105809|1987|11111111111111111111111101111111111111111111111111110
01105809|1988|11111111111111111111111111111111101110000000000000000
01105817|1985|00001110010000111010111101111111111010100001011011100
01105817|1986|10111110111110111100101001111111111111111111111010110
01105817|1987|11111111010001001111110111111111111111111110111111010
01105817|1988|11111110011101011111111101110001110010000000000000000
01105825|1985|11111111111111111111111111111111111111111111111111110
01105825|1986|11111111111111111111111111111111111111111111111111110
01105825|1987|11111111111111111111111111111111111111111111111111110
01105825|1988|11111111111111111111111111111111111110000000000000000
01105866|1985|11111111111111111111111111111111111111111111111111110
01105866|1986|11111111111111111111111111111111111111111111111111110
01105866|1987|11111111111111111111111111111100111111111111111111110
01105866|1988|11111110101111111111111111111111111010000000000000000
01105924|1985|11111011110111111011111011111111001101111111111111010
01105924|1986|11011111111111111111111111001111111111111110111111110
01105924|1987|11111111111111111111111111111111111111111111111101110
01105924|1988|11011100111111111011111111111111111110000000000000000
01105981|1985|11111111111111101111111111111111111111111111111111110
01105981|1986|11111111111111111111111111111111101111111111111111110
01105981|1987|11111111111111111111111111111101111111111111111111110
01105981|1988|01111111111111111111111111111111110110000000000000000
01106005|1985|11101111111111111111111111111111111111111111111111110
01106005|1986|11111110111111111111101111001111111111111100111101110
01106005|1987|11111111111111110111111111111111011111110111111111110
01106005|1988|01111011111111111111111111111111111110000000000000000
01106021|1985|11111111111011111111101111111111011111111111111111110
01106021|1986|11111111111011111111111111111110011111111101110111110
01106021|1987|11111111111111111101111111111111001111111011011111110
01106021|1988|11111111111111111111111111111110011110000000000000000
01106039|1985|11111111111111111111111111111111111111111111111111110
01106039|1986|11111111111111111111111111011111111111111111111111110
01106039|1987|11111111111111111111111111111111110111111111111111110
01106039|1988|11111111111111111111111111111111111110000000000000000
01106047|1985|11101111111111111111111111111111111111111111111111110
01106047|1986|11111111111111111111111111111111111111111111111111110
01106047|1987|11111111111111111111111111111111111111111111111111110
01106047|1988|11111111111111111111111111111111111110000000000000000
01106062|1985|11101111111111111001110111110111011111101111111111100
01106062|1986|11110101100101111111111111111111111111111011110011100
01106062|1987|11011111101110111111111111111110111111101100011111110
01106062|1988|11101111101111001111001011111011111110000000000000000
01106070|1985|11111111111101111101111111111111111100011111111111110
01106070|1986|10111111111111110111111111111111111100011111111110110
01106070|1987|11111111111111011101111111111110000111111110011111110
01106070|1988|01011101101111110111111111111111111110000000000000000
01106104|1985|11101111111111111111111111111111111111111101111111110
01106104|1986|11111111111111110111110111111111011111001111111101110
01106104|1987|11011111011111111111111111111111111111111111111111110
01106104|1988|11111111111111111111111111111111111110000000000000000
01106112|1985|11001111011101110110111111111011111111111111101111010
01106112|1986|11111111111111111111000101111111111111110111111001110
01106112|1987|11110101111111111111111111111111111111111111011111100
01106112|1988|11111111111111101111110111111111111110000000000000000
01106120|1985|11001111011111011111111111111111011111101011111111010
01106120|1986|00111111111110110110111110111111111101111110111111110
01106120|1987|11111111101110010101111111111011011111111101111101010
01106120|1988|11011110010101110100111000001100110100000000000000000
01106138|1985|11101111111111111111111111111101111111011111111111110
01106138|1986|11111111111111111111111111111011111111111111111111110
01106138|1987|11111111111111111111111111111111111111111111111111110
01106138|1988|11111111111111111111111111111111111110000000000000000
01106161|1985|11111111101111111111101111111111111111111111111111110
01106161|1986|11111111111111111111111111111111111111111111111111110
01106161|1987|11111111111111111100111111111111111111111111111111110
01106161|1988|11111111111111111111111111111111111110000000000000000
01106187|1985|11101111111111111111111111111111111111111111111111110
01106187|1986|11111111111111111111111111111111111111111111111111110
01106187|1987|11111111111111110111111111111111111111111111101111110
01106187|1988|11111111001111011111111110111110110100000000000000000
01106195|1985|11111111111111111111111111111111111111111111111111110
01106195|1986|11111111111111111111111111111111111111111111111111110
01106195|1987|11111110011111111111111101111111111111110111111111110
01106195|1988|11111111111111111111011111111111111110000000000000000
01106245|1985|11111111111111111111111111111111111111111111111111110
01106245|1986|11011101111011111111111111111111111111111111111111110
01106245|1987|11111111111111111111110100111111111111111111111111110
01106245|1988|11111111111111111101111111111111111110000000000000000
01106328|1985|11000001111111111111111111111111111111111101111111110
01106328|1986|11111111111111111111100111111111111111111111111111110
01106328|1987|11111111111111111110111111111111111111111111111111110
01106328|1988|11101111101111111111111111111111111110000000000000000
01106351|1985|01111111000011111110111111111111111111111111111111110
01106351|1986|11111111001111111111111111111111111111111111111111110
01106351|1987|11111011111111111111111111111111111111111111111111110
01106351|1988|11111011111111111111111111111111111110000000000000000
01106385|1985|11111111101111111111111111111111111111111111111111110
01106385|1986|11111111111111111111110001111101110111111101110111110
01106385|1987|11111101111000000111111111111111011111111011111111110
01106385|1988|11111111111111111111111111111111111110000000000000000
01106393|1985|01000101011000011011010110110111110101110111010010100
01106393|1986|01111111110111001101111010111011110110111111010110110
01106393|1987|00111101111110111010111101101111110101110101111111100
01106393|1988|10100101011111111111111111111111100100000000000000000
01106450|1985|10101110111111111111111111011111111011111101111011110
01106450|1986|11111111011111111100111011111111111110111111111111110
01106450|1987|11011111011111011111111011110111111110111000111111110
01106450|1988|01111111110111111111011111110111011110000000000000000
01106484|1985|11101111111111111111111111111111111111111111111111110
01106484|1986|11111111111111111111111111111111111111111111111111100
01106484|1987|11111111111111111111111111111111111111111111111111110
01106484|1988|11110011111111111111111101111011111110000000000000000
01106500|1985|11101101111111111111111111111111111111111111111111110
01106500|1986|11111111111111111111111111111011111111111111111101110
01106500|1987|11111111111111111111111111111111111011111111111111110
01106500|1988|11111111111111111011111111111111111110000000000000000
01106518|1985|11101100111111110111111111101011111011010001111111110
01106518|1986|11111111011111111111110001111111111111111111111111110
01106518|1987|11111101111111101111111101111011111111111111111101110
01106518|1988|11011111110100010111111110111111111110000000000000000
01106526|1985|11101111111111111111111111111111111111111111111111110
01106526|1986|11111111111111111111111000001111111111111111111111110
01106526|1987|11111111111111111111111110111111111111111111111111110
01106526|1988|11111111111111111111111111111111111110000000000000000
01106633|1985|10101011011111111111111111111111111111111111111111110
01106633|1986|11111111101111111111111111111110111111111111011011100
01106633|1987|11111111111111111111111101111111111111111101111111110
01106633|1988|11111111111111110111111111111111111110000000000000000
01106641|1985|11100011101101110011111100011011101010101111011011110
01106641|1986|10010101110010111111011110101110111111111111011101110
01106641|1987|11010101111110111101011111111111101111010110111111110
01106641|1988|10111011111111001110101001011011101010000000000000000
01106658|1985|00001100100110100111010011110000111111111111111111110
01106658|1986|01111111100100111111110011111111001111111111111111110
01106658|1987|11111111111111111011111110110011111111111111111111110
01106658|1988|11111011111111111111111111111111111110000000000000000
01106690|1985|01101111111111101110101101110101111011011111111110100
01106690|1986|11111111111111111111111111111110111001111011111111110
01106690|1987|01111111111111011011111011110111111101011011111011110
01106690|1988|10111111110111111110100011110001101100000000000000000
01106708|1985|11111111101111111111111111101111111111011111111111010
01106708|1986|10111111111111111110111111111110101111011111111111110
01106708|1987|11110101011111111111010111111100111111011111111110110
01106708|1988|11111111111111101111111111100000110110000000000000000
01106724|1985|01011010111111101111100101011001111011101111111101110
01106724|1986|01111111011111101111111011111011011111101111001111110
01106724|1987|01111111010111011110111111111111111111111111111111110
01106724|1988|11011111111111111101110111111111111100000000000000000
01106732|1985|11101111111111111111111111111111111111111111111111110
01106732|1986|10111110101111111110111111111111111111111111101111010
01106732|1987|01111101111111111111111111111111011110111111111111110
01106732|1988|11110110111111111111111011111000111110000000000000000
01106740|1985|11011111011101001111110111101111100110101001110101110
01106740|1986|10011101011111110111111100110101111101010111111111100
01106740|1987|10001100101111011010100101110001001110100011110111010
01106740|1988|01111100111101101010011011111111110110000000000000000
01106799|1985|11001111101011111001111110111110110100111010111111110
01106799|1986|00111111111111111111101111111111111111111111111111110
01106799|1987|11111111111111111111111111111111110111111111111111110
01106799|1988|11111111111111111111111111111111111010000000000000000
01106807|1985|00101010111011011111011100111001001111110111111010110
01106807|1986|01111111110111101111111110110111111111100010111101010
01106807|1987|01111101111111111011011101111111010111111111111111110
01106807|1988|11111110110111101011111111111111111100000000000000000
01106856|1985|11001000111111100110111110001111101011110111110001010
01106856|1986|11111111111111111111111111111110111111111011111110110
01106856|1987|11111111111111111111111111111111111111111111111111110
01106856|1988|01111111110110111111111111111110111110000000000000000
01106880|1985|11111111111111111110111111111111111111111111111111110
01106880|1986|11111111111111111111111111111111111111111111111111110
01106880|1987|11111111111111111111111111111111111111111111111111110
01106880|1988|11111111111111111111111111111111111010000000000000000
01106898|1985|11111111001111111111111111101111111111111011111111110
01106898|1986|11101111111111111111111111111111111111111111111111110
01106898|1987|11111111111111111111111111111011111111110111111111110
01106898|1988|11111110110111110011010111111111111110000000000000000
01106906|1985|10011111111111111111111001111111111111111111111111110
01106906|1986|11111111011111111111111111011011111111111111111111110
01106906|1987|11111111111111111111111111111111011111111111111111110
01106906|1988|11111111111111111011111101111101111110000000000000000
01106922|1985|11001111111111111111111011111111110110111111111111110
01106922|1986|11111111111111111110111111111111111111111010111111110
01106922|1987|11111011111111111111111101111110111101111111101111110
01106922|1988|11111111111111111111111111111111111110000000000000000
01106930|1985|11111111111111111111111111111111111111111111111111110
01106930|1986|11110111111111111111100001111111111111111111111111110
01106930|1987|11111111111111111111111111011111101111111111111111110
01106930|1988|11111111111111111111111111111110111110000000000000000
01106955|1985|10001111101111011110100101011100011111101011111011100
01106955|1986|10111111111111011110101111111111111111111111111111110
01106955|1987|11111111101111111111111011111111111111111111111111110
01106955|1988|11111111111111111011111111111110111110000000000000000
01106963|1985|11011111111111111111111111111111111111111111111111110
01106963|1986|11111111111111111110111111111101111111111111111111110
01106963|1987|11111111111111111111111111111111111111111111110111110
01106963|1988|11111111111111111110111111111111010110000000000000000
01107045|1985|11101111111111101110111111111111111111111111111111110
01107045|1986|11111111111111111111111111111011111111111111110111110
01107045|1987|11111111111111111111111111111111111111111111111111110
01107045|1988|11111111111111111111111111111111111110000000000000000
01107078|1985|01000111101110111111101001101011111111111101101110110
01107078|1986|11111111111111111101111001111111111110101111111011110
01107078|1987|11111111110111111111010100010101010111010111111011110
01107078|1988|10111111111101110111110101011111101001000000000000000
01107102|1985|11101111111111111101101111111111111111111111111011110
01107102|1986|11111111011111111111101001111111111111111111011011100
01107102|1987|10111111111111111111111111111111011111110111111111110
01107102|1988|11111111101111011111011110101111111110000000000000000
01107128|1985|10101100011111101111111111111111111111111011110101100
01107128|1986|11111101100111111111111111111111111111111111100001110
01107128|1987|11110100111111010111111111111111111101111111010111100
01107128|1988|01111111111111111111111111011111111110000000000000000
01107136|1985|11100111011111101111111110111111111111111111101111110
01107136|1986|11111111111111111111111111111111011111111111111011010
01107136|1987|11111101111011010111111111011111111111111110110111110
01107136|1988|01101101111011110111101111111011111000000000000000000
01107169|1985|11101111011111111111111111111111111011111111111111010
01107169|1986|11110111101101111111111111111111111111111111111111110
01107169|1987|11111111111111111111110111111111001101111111111111110
01107169|1988|10101101101101101111101101100011111110000000000000000
01107219|1985|10001000010000100110110000010001000010011011101100010
01107219|1986|11011100101111101111111111111110011011001110111111100
01107219|1987|00111110111111111111111111101111111111110111111110110
01107219|1988|00100111110011100111111111011111111100000000000000000
01107227|1985|11111111111111111111111111111110111111111111111111110
01107227|1986|11111110111111111111111111101111111111111111111111110
01107227|1987|11111101111111111111111111111101111111111111111111110
01107227|1988|11111111111111111111111111111111111110000000000000000
01107342|1985|10001010010111110111011111111111111101111111111110110
01107342|1986|11111111111000110111111111111110101111111101111111110
01107342|1987|11111111110111110111111111111111011110111110111111110
01107342|1988|11111111111111110111111111111111011111000000000000000
01107391|1985|11101111111111111111111111111111111111111111111111110
01107391|1986|11111101111111111111111111111111111111111111111111110
01107391|1987|11111111111111111111111111111111111111111111111111110
01107391|1988|11101111111111111111111111111111111110000000000000000
01107409|1985|11101111111111110111111111111111011111111111111111110
01107409|1986|11111111111011111111111111111111111111001111111111110
01107409|1987|11110111111111111111111111111111111111110111111111110
01107409|1988|11111110011111111111111111111000111110000000000000000
01107490|1985|11101111111111111111111111111111111111111111111111110
01107490|1986|11111111111111111111111111111111111111111111111111110
01107490|1987|11111111111111111111111111111111111111111111111111110
01107490|1988|11111111111111111111111110111111111110000000000000000
01107524|1985|11111111111111111111111111111110111111111111110111110
01107524|1986|11111111111111110111111111111111011111111111111111110
01107524|1987|11111111111111111111111111111111011111111111111111110
01107524|1988|11111111111101111111111111111111111110000000000000000
01107532|1985|11101111111111111111111111111111110111111111111111110
01107532|1986|11111111110111111111111111111111111111111111111111110
01107532|1987|11111111111111111111111111111111111111111111111111110
01107532|1988|11111111111111111111111111111111111110000000000000000
01107573|1985|11101111111111011111111111110111111111111111111111110
01107573|1986|11111111110111111110111111101111111111111111111111110
01107573|1987|11111111111111111111111111111111111111111111111111110
01107573|1988|11111111111111111111111111111111111010000000000000000
01107581|1985|11101011111111011111111111011111000111111111111111110
01107581|1986|11111111111111101101111111110111111111110101110101000
01107581|1987|01110111011111111101111101111110000111111111111101110
01107581|1988|10111111111011011111011110001111001010000000000000000
01107649|1985|11111111111111111111111100110111111110111111111011110
01107649|1986|01111011111111111111111111111111111111001111001111110
01107649|1987|11111111111111111111111111111111101111111111111011110
01107649|1988|11111111111111111111111111111111111110000000000000000
01107722|1985|11011111111111101111111111111111111111111011111111110
01107722|1986|11111111111111111111111111111111111111111111111111110
01107722|1987|11111111111111111111111111111111111111111111111111110
01107722|1988|11111111111111111111111111111111111110000000000000000
01107839|1985|11001111011111111110011011111101111111010111111111110
01107839|1986|11111011111111111111111111111111111111111111111111110
01107839|1987|11111101111111111110111111111111111111111111111111110
01107839|1988|11111110011111111111111111111111111110000000000000000
01107912|1985|11001011111111111111111110110111011111111111111111110
01107912|1986|11111111111111111111111111111111111111111111111111110
01107912|1987|11111111111111111111111111111111111111111111111111110
01107912|1988|11111111111111111111111111111111110110000000000000000
01107946|1985|11101111100111111110111001101111111111011111111111110
01107946|1986|11111111111111111111111111111111111111111111101111110
01107946|1987|11111111111111111111111111111111111111111111111111110
01107946|1988|11111111111111111111111111111111111110000000000000000
01107961|1985|11101111111111111111111111111100111111111111111111110
01107961|1986|11111111111111111111111111111111111111111111111111110
01107961|1987|11111111111111111111111111111100111111111111111111110
01107961|1988|11111100011111111111111111111111111110000000000000000
01107979|1985|11101111110111111111111111110111111111111111111110110
01107979|1986|11111111111101111111111011111111110111111111111111110
01107979|1987|11111111111111111111111111111111111011111111111011110
01107979|1988|11111111101110111011000010000111000000000000000000000
01108043|1985|11111111111111111111111111111111111111111111111111110
01108043|1986|11111111111111111111101111101111111111111111111111110
01108043|1987|11111111111111111111111111101111111111111111111111110
01108043|1988|11111111111111111111111011111111111110000000000000000
01108076|1985|11010111101111101111110111111111111111101111111111110
01108076|1986|10111111011111111111011111111111111111111101101111100
01108076|1987|11111111111111101111111111111111111111111111111111100
01108076|1988|11111111111111111111111111111111111110000000000000000
01108084|1985|11100101111111100111111101111111110111111111111111110
01108084|1986|01111111111111111111111111101111111111111111111111110
01108084|1987|11111111111111111111111110001111111111111111111111110
01108084|1988|11111111111111111111111111111111111110000000000000000
01108126|1985|01101111111111111111111111111111111101101011111111000
01108126|1986|11111111001011111110011011100010011011111111101111110
01108126|1987|11110110101111010011110101111111000001111101110111110
01108126|1988|10010111111111101111101111111111001010000000000000000
01108134|1985|11111111111111111111111111111011111111111111111111110
01108134|1986|11111111111111111111111111111111111111111111111111110
01108134|1987|11111111111111111111111111111111101111111111111111110
01108134|1988|11111111111111111111111111111111111110000000000000000
01108159|1985|11001111111110101111011111111111111111111111110111110
01108159|1986|11111111111111111111111111111111011111111111111111110
01108159|1987|11111100111111111111111001111111111111111111111111110
01108159|1988|11111111111111111111111111111111111110000000000000000
01108167|1985|11001111011111111111111111111111111111111111111111110
01108167|1986|11111111111111111111111111111111111111111111111111110
01108167|1987|11111111111111111111111111111111111111111111111111110
01108167|1988|11111111111111111111111111111111111110000000000000000
01108191|1985|11111111111111111111111111011111111111111111111111110
01108191|1986|11011111111111111111111111111111111111111111111111110
01108191|1987|11111111111111111111111111011111111111111111111111110
01108191|1988|11111111111111111111111111111111111110000000000000000
01108217|1985|11001001010110010010001001001100101010110110111111010
01108217|1986|01101111011011111111101111111101101111111101011111110
01108217|1987|11101111111111111111111110111101111111101101010111100
01108217|1988|11011101010111111111111111111111111110000000000000000
01108290|1985|11111111111111010110111110111111111001110111111011110
01108290|1986|11111110111111010111111000111111111111010111111101110
01108290|1987|11111111011111111111101011111111111111110111111111110
01108290|1988|11111111001111111111110011111111111110000000000000000
01108407|1985|00101011111111111110111111111111111110111111111111110
01108407|1986|11111111111111111111111111111111111101111111111111100
01108407|1987|11111111111111111111111101111111111011111111111111110
01108407|1988|01111111111111111111111111111111111110000000000000000
01108449|1985|11011111111111111111111111111111111111111101111111110
01108449|1986|11111111111111111111111111111111111111111111111111110
01108449|1987|11111111111111111111111111111111111111110111111111110
01108449|1988|11111111111111111111111111111111111110000000000000000
01108480|1985|01001111111110101111111111111111111111111111111011010
01108480|1986|11111111111111111111110010111101111111111111111011100
01108480|1987|11111101101011110100100101111110010010111111101110110
01108480|1988|11010111111011110100011111011100011100000000000000000
01108514|1985|11100111111111111111111110111111111111111111110111110
01108514|1986|11111111111111111110111111111111101111111111111111110
01108514|1987|11111111111111111111111111111111111111111111111011110
01108514|1988|11111111111111111111111111111111111110000000000000000
01108548|1985|11011111101111101111111111011111011111111111111111100
01108548|1986|11111111111111111101111111111101111111111111111111110
01108548|1987|11110110110111111111111111111111111111111111111111110
01108548|1988|11111111111111111111111111101111111110000000000000000
01108555|1985|11101111111111111110111111111111111111111111100111110
01108555|1986|11111111101111111111111111111111111111111111111111110
01108555|1987|11111111111111111111111111111111111111011111111111110
01108555|1988|11111111111111111110111111111111101110000000000000000
01108563|1985|11101111111111111111111101111011011111111111111111110
01108563|1986|11111111111111100110111110001110111111111111110111110
01108563|1987|11010111111111111101111111010111110111111111111111110
01108563|1988|11111111110111111111111111011100111110000000000000000
01108597|1985|11011111111111111111110010111111111111111111111111110
01108597|1986|11111111111111111111111111111111111111111111111111110
01108597|1987|11111111111111111111111111111111111111111111111111110
01108597|1988|11111111111111111111111111111111111110000000000000000
01108696|1985|11111111111111111111111111111111111111111111111111110
01108696|1986|11111111111111111111111111111111111111111111111111110
01108696|1987|11111111111111111111111111111111111111111111111111110
01108696|1988|11111111111111111011111111111111111110000000000000000
01108712|1985|11111111111111111111111011011111111111111111111111110
01108712|1986|11110011110111111111111111111111111111101111111111110
01108712|1987|11111111111011111111101111111111101111111111110111110
01108712|1988|11111111101111101111110101101100110000000000000000000
01108720|1985|11111111111111111111111111111111111111111111111110110
01108720|1986|11111111111111111111111111111111111111111111111111110
01108720|1987|11111111111111111111111111111011111111111111111111110
01108720|1988|11111111110111111111111111111111111110000000000000000
01108753|1985|10001111101111111011111111111011011101111111111111110
01108753|1986|11111111111111111111111111111111111111111111111111110
01108753|1987|11111111101111111111111110111110111011111111111110110
01108753|1988|11111111111111111111111111110110111010000000000000000
01108936|1985|11101110111111111111111111111111111111111111111111110
01108936|1986|11111111011111111111111111111111111111111111111110110
01108936|1987|11111101111111111111111111111111111111111111111111110
01108936|1988|11111111101111111011111111111111101110000000000000000
01108951|1985|11110110010011000111110111111101111011101111100111110
01108951|1986|10101111111111111101111111101111111111111100111111110
01108951|1987|01111111111111111111001111110110111111111011111111110
01108951|1988|11111111111111111111111111111111111110000000000000000
01108969|1985|01101111111110111011111111111111111111011111101111110
01108969|1986|10111111111111111111011011111111111011011100101011100
01108969|1987|10101111111111110111111111111111101111111111111111010
01108969|1988|11111101111111101111111111111011111110000000000000000
01108993|1985|11101111111111001011101111111111111111111111011111110
01108993|1986|11111111111111101111111111111111111111111011110111110
01108993|1987|11111111111111011011111011110011111111111111111111110
01108993|1988|11111111111111111111111111111111111110000000000000000
01109017|1985|11111111111011111111111111111111111111111111111111110
01109017|1986|11111111111111111111111111111110011111111111111111110
01109017|1987|11111111111111111111111111110111111111111111111111110
01109017|1988|11111111111111111111010111101010110110000000000000000
01109066|1985|11111111111111111111011111111011111111111111111111110
01109066|1986|11111111111111111111111011111010111000111111111111110
01109066|1987|11111111100111011101111111111111001111111111111111110
01109066|1988|01111111111111111111111000011111111110000000000000000
01109157|1985|11101111001111111111111110001101011110101111111111110
01109157|1986|10110011111101111101111101101111101111111110111111110
01109157|1987|11111111111111111111111111111111111110111111111111110
01109157|1988|11111111111111111111111111111111111111000000000000000
01109165|1985|11001110001111111111110101111111011110111101111111110
01109165|1986|11111111111111111111111011011110111110101011111011110
01109165|1987|11111111111111111111111110110111111111110111111011110
01109165|1988|11111101111001111110111011111111101110000000000000000
01109181|1985|01100111001001001100100001101111111010100100101101110
01109181|1986|11111111111111100111000111111111101111011111111111110
01109181|1987|11000100011111111111111100111110011111111111111101110
01109181|1988|11111111011011100110111011111111111110000000000000000
01109207|1985|11001011101101011001111111011111101111001011110111110
01109207|1986|10111111111101111111111110111111110111111111110111110
01109207|1987|11111101111111111111111111111111111111111111110101110
01109207|1988|11111001111101110111111111011101100110000000000000000
01109215|1985|11111111111111111110111111111111011111111111111111110
01109215|1986|11111111110111111111111111111101111111111111111111110
01109215|1987|11111111111111111011111111111111111111111111111111110
01109215|1988|11111111111111111111111111111111011110000000000000000
01109231|1985|11101111001111111110011111111111101111011111111111110
01109231|1986|01111101111111111111111111111111111111111101101111010
01109231|1987|11111110111111111110111110111111111111111111111011110
01109231|1988|11111111111110111111111111110110011000000000000000000
01109264|1985|11011111111111111101111111111111111110111111011111010
01109264|1986|11111101101110111111111011110011111110111111111111010
01109264|1987|11111011111111111110111111111111011111111111011111110
01109264|1988|11011111111111111111111110111101111100000000000000000
01109298|1985|11111111111111111111011101111111101111011111111111110
01109298|1986|11101111111111111101111111101111111111111111111111110
01109298|1987|11111111111111111101111111111111111111111111111111110
01109298|1988|11111111111111111111111111111111111110000000000000000
01109330|1985|11101111111111111111111111111111111111111111111111110
01109330|1986|11111100111111111110111111111111111111111101111111110
01109330|1987|11111111111111111111111101111011110111111011110111110
01109330|1988|11101111111111111111111011111111111110000000000000000
01109355|1985|11001111111111111111101111011111111111111111111111110
01109355|1986|11111110111111111111111111011111111111111111111111110
01109355|1987|11111111111111111111111111111111111111111111111111110
01109355|1988|11101011011111111111111111111111111110000000000000000
01109413|1985|10101111111110111111111011111111111111111111111111000
01109413|1986|11111111111111111111101111111111111111110111111111000
01109413|1987|01111111111111101110111110111111111101011111011111100
01109413|1988|01111011111111111111101111111111111110000000000000000
01109439|1985|01001011011010111011011111100010011110010001000110010
01109439|1986|10111111001101101111011101111001111101111111111111100
01109439|1987|11100111111011111111011111111111111111011101111111110
01109439|1988|11011111110110111111110111110111110110000000000000000
01109447|1985|10101111101111111101111111101111110111111111111111100
01109447|1986|00011111111111111111011111011111011111111011111011110
01109447|1987|10110111111011101111111111111111101111111111111101100
01109447|1988|11111011111111111111100111111110111010000000000000000
01109538|1985|01011111110111000101010000000100001001111010011111110
01109538|1986|11111101100111110111011111110111111111111011111111110
01109538|1987|11111111110111111111111101111111111111011100111111110
01109538|1988|11111101111111111111111110000111111110000000000000000
01109546|1985|11101101111111101111111111111111111111111111111111110
01109546|1986|11111111111111111111111111111111111111111111111111110
01109546|1987|11111111111111111111111111111111111110111111111111110
01109546|1988|11111111111111111111111111111111111110000000000000000
01109579|1985|11111111111111111111111111111111111111111111011111110
01109579|1986|11111111111111111111111111111111111111111111111111110
01109579|1987|11111111111111101111011111111111111111111111111111110
01109579|1988|11111111111111111111111111111111111110000000000000000
01109686|1985|11101111111111111111111111111110111100011111111111110
01109686|1986|11111111111111111111111111111111111111111111110011110
01109686|1987|11111111111111111111111111111111111111111111111111110
01109686|1988|11111111010001001001111111111111111110000000000000000
01109702|1985|11100111111010111110110111111111011001101101111111110
01109702|1986|11001110111111011111011111111111111111111011011111110
01109702|1987|10110011111111110110111111111111111110111110111111110
01109702|1988|11101111111111011111111011111111111110000000000000000
01109777|1985|01011011001011111111111011111111111111101101101111110
01109777|1986|11111111011111111111111111111111111111111111111111110
01109777|1987|11111111111111111111111111111111111111111111111111110
01109777|1988|10111111111111111111111111101111111110000000000000000
01109785|1985|01101111110111110100111111111111111111110111101111110
01109785|1986|11110101111111011111101111111001111011111111111111110
01109785|1987|11111111111111011111111110111111111111111111111111110
01109785|1988|11111111111111111111111110000101011110000000000000000
01109835|1985|00001110101110000111111110010101101111110111111111110
01109835|1986|11111111111111111110111110111010111111111111111111110
01109835|1987|11110111110100111111111111111111101111101111111111110
01109835|1988|11011111110110111111111111111111110110000000000000000
01109850|1985|11101111111111111111111111111011111111101111111111110
01109850|1986|11111111111111110111111011111111111111111111111111110
01109850|1987|11111111110111111111111111111111111111111111111111110
01109850|1988|01111101111111111111111111110111010000000000000000000
01109868|1985|11011110111111111111011100011011011111111111101111100
01109868|1986|10111101111111111111111111111111011111111111111111110
01109868|1987|11111111111111111111111111111111111111111111111111110
01109868|1988|11111111111111111111111111111111001110000000000000000
01109876|1985|10101111111111111111011111011111111101111111111111100
01109876|1986|11110101111111111101111111111011101111101111111111110
