0088849112850HILLBILLY SP R-MX BN          GROZ    0011000001000010000000027
0088849926510HILLBILLY SP R-MX SPLT PEA    GROZ    0011000001000010000000027
0015293006100DELAUNE'S BS R-MX CJ GMBO     GROZ    0007000001000010000000029
0041517002010CRML KSHR SP I-MX CH          GROZ    0005000001000010000000031
0041517002030CRML KSHR SP I-MX ON          GROZ    0005000001000010000000031
0041517002070CRML KSHR SP I-MX BF          GROZ    0005000001000010000000031
0041517002110CRML KSHR SP I-MX CH PAREVE   GROZ    0005000001000010000000031
0041517002610FLVR GM BS R-MX CH            GROZ    0016000001000010000000032
0041517002630FLVR GM BS R-MX BF            GROZ    0016000001000010000000032
0041517002650FLVR GM SP&DIP R-MX ON        GROZ    0010000001000010000000032
0076475007010EMES BS I-MX LS BF            GROZ    0006500001000010000000034
0076475007020EMES BS I-MX LS CH            GROZ    0006500001000010000000034
0041277210250GMT AWRD BS R-MX VG/MXD BN    GROZ    0006000001000010000000036
0041277254170GMT AWRD S-C SP I-MX O CH R   GROZ    0002500001000010000000036
0041277254190GMT AWRD S-C SP I-MX O SHP R  GROZ    0002500001000010000000036
0041277254200GMT AWRD S-C SP I-MX O BF R   GROZ    0002500001000010000000036
0041277254210GMT AWRD S-C SP I-MX O VG BF RGROZ    0002500001000010000000036
0041277316530GMT AWRD SP S BS R-MX HM      GROZ    0008000001000010000000036
0041277316540GMT AWRD SP S BS R-MX SFD     GROZ    0008000001000010000000036
0041277316550GMT AWRD SP S BS R-MX AU JUS  GROZ    0008000001000010000000036
0041277316690GMT AWRD SP S BS R-MX CH      GROZ    0016000001000010000000036
0041277316700GMT AWRD SP S BS R-MX BF      GROZ    0016000001000010000000036
0041277316720GMT AWRD SP S BS R-MX ON      GROZ    0010000001000010000000036
0041277316760GMT AWRD SP S BS R-MX CY HM   GROZ    0016000001000010000000036
0041277318820GMT AWRD SP R-MX VG           GROZ    0001000001000010000000036
0041277318830GMT AWRD SP&DIP I-MX ON       GROZ    0001330001000010000000036
0041277318840GMT AWRD SP R-MX CH NDL       GROZ    0001630001000010000000036
0041277318880GMT AWRD SP R-MX O CH NDL     GROZ    0001800001000010000000036
0041277318890GMT AWRD SP R-MX O MINSTR     GROZ    0002300001000010000000036
0041277318900GMT AWRD SP R-MX O ON         GROZ    0001700001000010000000036
0041277318920GMT AWRD SP R-MX O PEA        GROZ    0002500001000010000000036
0041277318930GMT AWRD SP R-MX O SPRING VG  GROZ    0001800001000010000000036
0041277318940GMT AWRD SP R-MX O VG TOM     GROZ    0002500001000010000000036
0041234126050GLD DP SP R-MX NE CL CHW      GROZ    0002750001000010000000038
0041234126150GLD DP SP R-MX LBST BSQ       GROZ    0001375001000010000000038
0041234126250GLD DP SP R-MX SFD CHW 4'S    GROZ    0002750001000010000000038
0041234126350GLD DP SP R-MX SHP BSQ        GROZ    0001375001000010000000038
0041234126450GLD DP SP R-MX MNHT CL CHW    GROZ    0002875001000010000000038
0075131004420GOODMAN'S SP&DIP R-MX ON 2'S  GROZ    0002750001000010000000040
0075131014300GOODMAN'S SP R-MX NDLMAN 2'S  GROZ    0004000001000010000000040
0013000503600WT WTCHR BRH I-MX CH 8'S      GROZ    0001250001000010000000042
0013000503700WT WTCHR BRH I-MX BF 8'S      GROZ    0001250001000010000000042
0013000503800WT WTCHR BRH I-MX ON 8'S      GROZ    0001250001000010000000042
0013000505200WT WTCHR BRH I-MX CH 8'S      GROZ    0001250001000010000000042
0013000505300WT WTCHR BRH I-MX BF 8'S      GROZ    0001250001000010000000042
0023254634810HN NTRL SP R-MX CHS           GROZ    0003400001000010000000044
0023254634910HN NTRL SP R-MX MINSTR        GROZ    0002750001000010000000044
0023254635010HN NTRL SP R-MX CR CH O-F     GROZ    0001900001000010000000044
0023254635110HN NTRL SP R-MX CR MR         GROZ    0002200001000010000000044
0023254635210HN NTRL SP R-MX ZSTY ON O-F   GROZ    0002750001000010000000044
0023254635310HN NTRL SP R-MX TANGY TOM O-F GROZ    0003450001000010000000044
0023254635410HN NTRL SP R-MX SPLT PEA O-F  GROZ    0003200001000010000000044
0023254635510HN NTRL SP R-MX HTY VG        GROZ    0002600001000010000000044
0023254639010HN NTRL SP R-MX CH NDL SF     GROZ    0001600001000010000000044
0023254639110HN NTRL SP R-MX ON SF         GROZ    0001100001000010000000044
0023254639210HN NTRL SP R-MX CR MR SF      GROZ    0001200001000010000000044
0023254639310HN NTRL SP R-MX MINSTR SF     GROZ    0002200001000010000000044
0023254639410HN NTRL SP R-MX TOM O-F SF    GROZ    0002400001000010000000044
0023254639510HN NTRL SP R-MX VG            GROZ    0003700001000010000000044
0071518010010PONY EXPRESS RANCH SP R-MX BN GROZ    0012000001000010000000046
0070024005210HRWTZ MRG SP R-MX MINSTR      GROZ    0006000001000010000000048
0070024005250HRWTZ MRG SP R-MX SPLT PEA    GROZ    0006000001000010000000048
0070024005490HRWTZ MRG SP R-MX MTZ BALL    GROZ    0004500001000010000000048
0070844004760KA-ME SP I-MX O PK WONTON     GROZ    0001500001000010000000050
0070844004770KA-ME SP I-MX O CH WONTON     GROZ    0001500001000010000000050
0041390030700KKMN SP I-MX O TOFU MSO 3'S   GROZ    0001050001000010000000052
0041390030800KKMN SP I-MX O EG FLWR SHP 4'SGROZ    0001120001000010000000052
0041390030820KKMN SP I-MX O EG FLWR VG 4'S GROZ    0001410001000010000000052
0041390030840KKMN SP I-MX O EG FLWR CN 4'S GROZ    0001800001000010000000052
0041390030860KKMN SP I-MX O EG FLWR HT&SR  GROZ    0001210001000010000000052
0021000677610KRAFT BS I-MX CH              GROZ    0016000001000010000000054
0021000677620KRAFT BS I-MX BF              GROZ    0016000001000010000000054
0021000677640KRAFT BS I-MX HM              GROZ    0016000001000010000000054
0021000677740KRAFT BS I-MX CH              GROZ    0048000001000010000000054
0021000677750KRAFT BS I-MX BF              GROZ    0048000001000010000000054
0021000677800KRAFT BS I-MX ON              GROZ    0008000001000010000000054
0070528003100PD PTNR BS R-MX CR BRC        GROZ    0001000001000010000000056
0070528003200PD PTNR BS R-MX CR MR         GROZ    0001100001000010000000056
0070528003300PD PTNR BS R-MX GRD VG        GROZ    0001500001000010000000056
0070528003400PD PTNR BS R-MX TOM/BASIL     GROZ    0001600001000010000000056
0070528003500PD PTNR BS R-MX CY FR ON      GROZ    0001200001000010000000056
0070528003600PD PTNR BS R-MX CHD CHS CHW   GROZ    0001700001000010000000056
0070528003700PD PTNR BS R-MX CR POTATO     GROZ    0001000001000010000000056
0070528003800PD PTNR BS R-MX CR TOM        GROZ    0002100001000010000000056
0039156000070LOUISIANA BS R-MX CJ GMBO     GROZ    0005000001000010000000058
0041789002110MRCHN R SUP SP R-MX O CH R    GROZ    0003000001000010000000060
0041789002120MRCHN R SUP SP R-MX O BF R    GROZ    0003000001000010000000060
0041789002130MRCHN R SUP SP R-MX O PK R    GROZ    0003000001000010000000060
0041789002140MRCHN R SUP SP R-MX O R       GROZ    0003000001000010000000060
0041789005110MRCHN SP R-MX O PK WONTON     GROZ    0001900001000010000000060
0041789005120MRCHN SP R-MX O VG WONTON     GROZ    0002000001000010000000060
0041789005130MRCHN SP R-MX O CH WONTON     GROZ    0002030001000010000000060
0052100003780MCCORMICK BS R-MX BF          GROZ    0003250001000010000000062
0052100003800MCCORMICK BS R-MX CH          GROZ    0003250001000010000000062
0052100005360SCHILLING BS R-MX BF          GROZ    0004500001000010000000063
0052100005370SCHILLING BS R-MX CH STOCK    GROZ    0004500001000010000000063
0071956136760M ADR SP R-MX SPLT PEA/BRLY   GROZ    0006000001000010000000065
0071956510110M ADR SP R-MX VG BLD          GROZ    0006000001000010000000065
0071956510120M ADR SP R-MX MINSTR          GROZ    0006000001000010000000065
0071956510130M ADR SP R-MX SPLT PEA        GROZ    0006000001000010000000065
0071956902120M ADR SP R-MX SPLT PEA        GROZ    0006000001000010000000065
0071956902130M ADR SP R-MX MINSTR          GROZ    0006000001000010000000065
0071956902140M ADR SP R-MX VG BLD          GROZ    0006000001000010000000065
0074235205000M GRS SP&DIP R-MX CHILI       GROZ    0001700001000010000000067
0074235274000M GRS SP R-MX CH NDL HS 2'S   GROZ    0005000001000010000000067
0074235284510M GRS SP R-MX CH NDL 2'S      GROZ    0005000001000010000000067
0074235291000M GRS SP&DIP R-MX VG HS       GROZ    0001700001000010000000067
