UPC Number|Description|Weight Code|Weight Description|Weight Amount|Multipack|Equivalency Factor|Report Set Line Number
0036800204150|CTL BR RTS CK SRL BRG SP      |ML|OZ    |0019000|001|00001000000|0211
0036800204220|CTL BR RTS CK NE CLAM CHOW SP |ML|OZ    |0019000|001|00001000000|0211
0036800211070|CTL BR RTS CK CH SP           |ML|OZ    |0010750|001|00001000000|0211
0036800212070|CTL BR RTS CK VEG SP          |ML|OZ    |0010750|001|00001000000|0211
0036800213070|CTL BR RTS CK BF SP           |ML|OZ    |0010750|001|00001000000|0211
0036800214070|CTL BR RTS CK SPLT PEA/HM SP  |ML|OZ    |0010750|001|00001000000|0211
0036800214090|CTL BR RTS CK SRL BRG SP      |ML|OZ    |0010750|001|00001000000|0211
0036800214150|CTL BR RTS CK VEG BF SP       |ML|OZ    |0019000|001|00001000000|0211
0036800214200|CTL BR RTS CK VEG BF SP       |ML|OZ    |0010750|001|00001000000|0211
0036800214210|CTL BR RTS CK NE CLAM CHOW SP |ML|OZ    |0010750|001|00001000000|0211
0041130000210|GENERIC CD TOM SP             |ML|OZ    |0010750|001|00001000000|0211
0041130000220|GENERIC CD CH NDL SP          |ML|OZ    |0010500|001|00001000000|0211
0041130000230|GENERIC CD CRM OF MSH SP      |ML|OZ    |0010500|001|00001000000|0211
0041130026500|CTL BR RTS CH BR SP           |ML|OZ    |0014500|001|00001000000|0211
0041130143500|CTL BR CD BN/BCN SP           |ML|OZ    |0011250|001|00001000000|0211
0041130143540|CTL BR CD CH NDL SP           |ML|OZ    |0010500|001|00001000000|0211
0041130143560|CTL BR CD CH/RC SP            |ML|OZ    |0010500|001|00001000000|0211
0041130143600|CTL BR CD CH/VEG SP           |ML|OZ    |0010500|001|00001000000|0211
0041130143620|CTL BR CD CRM OF CELRY SP     |ML|OZ    |0010500|001|00001000000|0211
0041130143640|CTL BR CD CRM OF CH SP        |ML|OZ    |0010500|001|00001000000|0211
0041130143660|CTL BR CD CRM OF MSH SP       |ML|OZ    |0010500|001|00001000000|0211
0041130143680|CTL BR CD SPLT PEA/HM & BCN SP|ML|OZ    |0011250|001|00001000000|0211
0041130143700|CTL BR CD TOM SP              |ML|OZ    |0010750|001|00001000000|0211
0041130143720|CTL BR CD VEG SP              |ML|OZ    |0010750|001|00001000000|0211
0041130143740|CTL BR CD VEG BF SP           |ML|OZ    |0010500|001|00001000000|0211
0041163460010|CTL BR CD TOM SP              |ML|OZ    |0010750|001|00001000000|0211
0041163460030|CTL BR CD CRM OF MSH SP       |ML|OZ    |0010500|001|00001000000|0211
0041163460040|CTL BR CD CH NDL SP           |ML|OZ    |0010500|001|00001000000|0211
0041163460050|CTL BR CD CH/RC SP            |ML|OZ    |0010500|001|00001000000|0211
0041163460060|CTL BR CD VEG/BF ST SP        |ML|OZ    |0010750|001|00001000000|0211
0041163460080|CTL BR CD BN/BCN SP           |ML|OZ    |0011250|001|00001000000|0211
0041163460090|CTL BR CD VEG BF SP           |ML|OZ    |0010500|001|00001000000|0211
0041163460130|CTL BR CD CRM OF CH SP        |ML|OZ    |0010500|001|00001000000|0211
0041270895120|CTL BR CD CH/RC SP            |ML|OZ    |0010500|001|00001000000|0211
0041591847820|GENERIC CD TOM SP             |ML|OZ    |0010500|001|00001000000|0211
0041591847830|GENERIC CD CRM OF MSH SP      |ML|OZ    |0010500|001|00001000000|0211
0041591847840|GENERIC CD VEG/BF ST SP       |ML|OZ    |0010500|001|00001000000|0211
0041591847850|GENERIC CD CH NDL SP          |ML|OZ    |0010500|001|00001000000|0211
0050700987730|GENERIC CD CRM OF MSH SP      |ML|OZ    |0010500|001|00001000000|0211
0070038343510|CTL BR CD TOM SP              |ML|OZ    |0010750|001|00001000000|0211
0070038343650|CTL BR CD CRM OF MSH SP       |ML|OZ    |0010500|001|00001000000|0211
0070038343800|CTL BR CD CH NDL SP           |ML|OZ    |0010500|001|00001000000|0211
0070038343950|CTL BR CD VEG SP              |ML|OZ    |0010500|001|00001000000|0211
0070038344000|CTL BR CD TOM SP              |ML|OZ    |0010750|001|00001000000|0211
0070038344010|CTL BR CD CH NDL SP           |ML|OZ    |0010500|001|00001000000|0211
0070038344020|CTL BR CD CRM OF MSH SP       |ML|OZ    |0010500|001|00001000000|0211
0070038344030|CTL BR CD CRM OF CH SP        |ML|OZ    |0010500|001|00001000000|0211
0070038344040|CTL BR CD VEG SP              |ML|OZ    |0010750|001|00001000000|0211
0070038344050|CTL BR CD VEG BF SP           |ML|OZ    |0010750|001|00001000000|0211
0070038344060|CTL BR CD CH/RC SP            |ML|OZ    |0010500|001|00001000000|0211
0070038344070|CTL BR CD CRM OF CELRY SP     |ML|OZ    |0010500|001|00001000000|0211
0070038344080|CTL BR CD CRM OF POT SP       |ML|OZ    |0010750|001|00001000000|0211
0070038344090|CTL BR CD BN/BCN SP           |ML|OZ    |0011250|001|00001000000|0211
0070038344100|CTL BR CD CHEDDAR CHEESE SP   |ML|OZ    |0010500|001|00001000000|0211
0070038344110|CTL BR CD CK BF SP            |ML|OZ    |0010750|001|00001000000|0211
0070038344120|CTL BR RTS CK SRL BRG SP      |ML|OZ    |0010750|001|00001000000|0211
0070253268090|CTL BR CD CRM OF CH SP        |ML|OZ    |0010500|001|00001000000|0211
0075450018420|CTL BR CD TOM SP              |ML|OZ    |0010750|001|00001000000|0211
0075450018440|CTL BR CD BF NDL SP           |ML|OZ    |0010500|001|00001000000|0211
0075450018460|CTL BR CD BN/BCN SP           |ML|OZ    |0011250|001|00001000000|0211
0075450018500|CTL BR CD CH NDL SP           |ML|OZ    |0010500|001|00001000000|0211
0075450018520|CTL BR CD CH/RC SP            |ML|OZ    |0010500|001|00001000000|0211
0075450018540|CTL BR CD CH/STARS SP         |ML|OZ    |0010500|001|00001000000|0211
0075450018560|CTL BR CD VEG CH SP           |ML|OZ    |0010500|001|00001000000|0211
0075450018580|CTL BR CD BF CHILI SP         |ML|OZ    |0011000|001|00001000000|0211
0075450018600|CTL BR CD CRM OF CH SP        |ML|OZ    |0010500|001|00001000000|0211
0075450018620|CTL BR CD CRM OF MSH SP       |ML|OZ    |0010500|001|00001000000|0211
0075450018640|CTL BR CD TRKY NDL SP         |ML|OZ    |0010500|001|00001000000|0211
0075450018660|CTL BR CD VEG BF SP           |ML|OZ    |0010500|001|00001000000|0211
0075450018680|CTL BR CD VEG SP              |ML|OZ    |0010750|001|00001000000|0211
0075450018700|CTL BR CD VEGETARIAN VEG SP   |ML|OZ    |0010750|001|00001000000|0211
0075450019720|CTL BR CD O-F VEG SP          |ML|OZ    |0010500|001|00001000000|0211
0075450020670|CTL BR RTS CK BF SP           |ML|OZ    |0010750|001|00001000000|0211
0075450020690|CTL BR RTS CK CH SP           |ML|OZ    |0010750|001|00001000000|0211
0075450020710|CTL BR RTS CK VEG SP          |ML|OZ    |0010750|001|00001000000|0211
0075450020730|CTL BR RTS CK SPLT PEA/HM SP  |ML|OZ    |0010750|001|00001000000|0211
0075450020750|CTL BR RTS CK SRL BRG SP      |ML|OZ    |0010750|001|00001000000|0211
0075450020770|CTL BR RTS CK CLAM CHOW SP    |ML|OZ    |0010000|001|00001000000|0211
0075450021210|CTL BR RTS BF BR SP           |ML|OZ    |0014500|001|00001000000|0211
0075450021620|CTL BR RTS CK BF SP           |ML|OZ    |0019000|001|00001000000|0211
0075450021640|CTL BR RTS CK CH SP           |ML|OZ    |0019000|001|00001000000|0211
0075450021660|CTL BR RTS CK VEG SP          |ML|OZ    |0019000|001|00001000000|0211
0075450021680|CTL BR RTS CK SPLT PEA/HM SP  |ML|OZ    |0019000|001|00001000000|0211
0075450021700|CTL BR RTS CK SRL BRG SP      |ML|OZ    |0019000|001|00001000000|0211
0075450021720|CTL BR RTS CK CLAM CHOW SP    |ML|OZ    |0019000|001|00001000000|0211
0075450021760|CTL BR RTS CK VEG BF SP       |ML|OZ    |0019000|001|00001000000|0211
0075450021800|CTL BR CD CHEDDAR CHEESE SP   |ML|OZ    |0010500|001|00001000000|0211
0075450021820|CTL BR CD CRM OF CELRY SP     |ML|OZ    |0010500|001|00001000000|0211
0075450021840|CTL BR CD CRM OF POT SP       |ML|OZ    |0010750|001|00001000000|0211
0075450021960|CTL BR RTS CH BR SP           |ML|OZ    |0014500|001|00001000000|0211
