UPC Number|Description|Weight Code|Weight Description|Weight Amount|Multipack|Equivalency Factor|Report Set Line Number
0011161462520|CTL BR LF FRT YGT CH          |GR|OZ    |0008000|001|00001000000|0044
0011161462530|CTL BR LF FRT YGT BBY         |GR|OZ    |0008000|001|00001000000|0044
0011161462540|CTL BR LF FRT YGT RBY         |GR|OZ    |0008000|001|00001000000|0044
0011161462550|CTL BR LF FRT YGT PNAPL       |GR|OZ    |0008000|001|00001000000|0044
0011161462560|CTL BR FRT YGT ORG            |GR|OZ    |0008000|001|00001000000|0044
0011161462570|CTL BR LF FRT YGT PCH         |GR|OZ    |0008000|001|00001000000|0044
0011161462600|CTL BR LF FRT YGT LMN         |GR|OZ    |0008000|001|00001000000|0044
0022222030870|CTL BR FR FRT YGT ST          |GR|OZ    |0006000|001|00001000000|0044
0022222030880|CTL BR FR FRT YGT RBY         |GR|OZ    |0006000|001|00001000000|0044
0022222030890|CTL BR FR FRT YGT CH          |GR|OZ    |0006000|001|00001000000|0044
0022222030900|CTL BR FR FRT YGT BBY         |GR|OZ    |0006000|001|00001000000|0044
0022222030910|CTL BR FR FRT YGT MX BY       |GR|OZ    |0006000|001|00001000000|0044
0022222030920|CTL BR LF N FR FOB YGT ST     |GR|OZ    |0008000|001|00001000000|0044
0022222030940|CTL BR LF N FR FOB YGT BBY    |GR|OZ    |0008000|001|00001000000|0044
0022222030950|CTL BR LF N FR FOB YGT BK CH  |GR|OZ    |0008000|001|00001000000|0044
0022222030960|CTL BR LF N FR FOB YGT PCH    |GR|OZ    |0008000|001|00001000000|0044
0022222037060|CTL BR N SW FRT YGT ST        |GR|OZ    |0006000|001|00001000000|0044
0022222037070|CTL BR N SW FRT YGT RBY       |GR|OZ    |0006000|001|00001000000|0044
0022222037080|CTL BR N SW FRT YGT BK CH     |GR|OZ    |0006000|001|00001000000|0044
0022222037090|CTL BR LF FRT YGT BBY         |GR|OZ    |0006000|001|00001000000|0044
0022222037100|CTL BR N SW FRT YGT PCH       |GR|OZ    |0006000|001|00001000000|0044
0036800127500|CTL BR FRT YGT RD CH          |GR|OZ    |0008000|001|00001000000|0044
0036800127600|CTL BR FRT YGT BBY            |GR|OZ    |0008000|001|00001000000|0044
0036800127700|CTL BR FRT YGT RBY            |GR|OZ    |0008000|001|00001000000|0044
0036800127800|CTL BR FRT YGT ST             |GR|OZ    |0008000|001|00001000000|0044
0036800250120|CTL BR YGT PLAIN              |GR|OZ    |0008000|001|00001000000|0044
0036800262120|CTL BR LF SW FRT YGT ST       |GR|OZ    |0008000|001|00001000000|0044
0036800263120|CTL BR LF SW FRT YGT ST&BN    |GR|OZ    |0008000|001|00001000000|0044
0036800268120|CTL BR LF SW FRT YGT RBY      |GR|OZ    |0008000|001|00001000000|0044
0036800270120|CTL BR LF SW FRT YGT BBY      |GR|OZ    |0008000|001|00001000000|0044
0036800271120|CTL BR LF SW FRT YGT MAND     |GR|OZ    |0008000|001|00001000000|0044
0036800272120|CTL BR LF SW FRT YGT PNAPL    |GR|OZ    |0008000|001|00001000000|0044
0036800274120|CTL BR LF SW FRT YGT PCH      |GR|OZ    |0008000|001|00001000000|0044
0036800275120|CTL BR LF SW FRT YGT BK CH    |GR|OZ    |0008000|001|00001000000|0044
0036800278130|CTL BR LF FRT YGT CH&VAN      |GR|OZ    |0008000|001|00001000000|0044
0041163690050|CTL BR LF FOB YGT BBY         |GR|OZ    |0008000|001|00001000000|0044
0041163690060|CTL BR LF FOB YGT BYSBY       |GR|OZ    |0008000|001|00001000000|0044
0041163690070|CTL BR LF FOB YGT CH          |GR|OZ    |0008000|001|00001000000|0044
0041163690090|CTL BR LF FOB YGT PNAPL       |GR|OZ    |0008000|001|00001000000|0044
0041163690100|CTL BR LF FOB YGT RD RBY      |GR|OZ    |0008000|001|00001000000|0044
0041163690110|CTL BR LF FOB YGT ST          |GR|OZ    |0008000|001|00001000000|0044
0041163690120|CTL BR LF FOB YGT MAND ORG    |GR|OZ    |0008000|001|00001000000|0044
0041163690130|CTL BR LF FOB YGT LMN         |GR|OZ    |0008000|001|00001000000|0044
0041163690140|CTL BR LF FOB YGT PCH         |GR|OZ    |0008000|001|00001000000|0044
0041163690510|CTL BR LF YGT PLAIN           |GR|OZ    |0032000|001|00001000000|0044
0041163690520|CTL BR LF YGT PLAIN           |GR|OZ    |0008000|001|00001000000|0044
0041260897410|CTL BR LF YGT PCH             |GR|OZ    |0008000|001|00001000000|0044
0041260897420|CTL BR LF YGT PLAIN           |GR|OZ    |0008000|001|00001000000|0044
0041260897430|CTL BR LF YGT ORG             |GR|OZ    |0008000|001|00001000000|0044
0041260897440|CTL BR LF YGT BBY             |GR|OZ    |0008000|001|00001000000|0044
0041260897450|CTL BR LF YGT RBY             |GR|OZ    |0008000|001|00001000000|0044
0041260897460|CTL BR LF YGT BK CH           |GR|OZ    |0008000|001|00001000000|0044
0041260897470|CTL BR LF YGT ST              |GR|OZ    |0008000|001|00001000000|0044
0070036365610|CTL BR FRT YGT ASST           |GR|OZ    |0008000|001|00001000000|0044
0070038365560|CTL BR LF FRT YGT ST          |GR|OZ    |0008000|001|00001000000|0044
0070038365570|CTL BR LF FRT YGT CH          |GR|OZ    |0008000|001|00001000000|0044
0070038365580|CTL BR LF FRT YGT PCH         |GR|OZ    |0008000|001|00001000000|0044
0070038365590|CTL BR LF FRT YGT RBY         |GR|OZ    |0008000|001|00001000000|0044
0070038365600|CTL BR LF FRT YGT BBY         |GR|OZ    |0008000|001|00001000000|0044
0070038365610|CTL BR LF YGT PLAIN           |GR|OZ    |0008000|001|00001000000|0044
0075090854510|CTL BR EURO FRT YGT BYSBY     |GR|OZ    |0006000|001|00001000000|0044
0075450097190|CTL BR FRT YGT CH&VAN         |GR|OZ    |0008000|001|00001000000|0044
0075450097200|CTL BR YGT PLAIN              |GR|OZ    |0008000|001|00001000000|0044
0075450097210|CTL BR FRT YGT BBY            |GR|OZ    |0008000|001|00001000000|0044
0075450097220|CTL BR FRT YGT PCH            |GR|OZ    |0008000|001|00001000000|0044
0075450097230|CTL BR LF FRT YGT RBY         |GR|OZ    |0008000|001|00001000000|0044
0075450097240|CTL BR FRT YGT BK CH          |GR|OZ    |0008000|001|00001000000|0044
0075450097250|CTL BR FRT YGT ST             |GR|OZ    |0008000|001|00001000000|0044
0075450097260|CTL BR LF YGT LMN             |GR|OZ    |0008000|001|00001000000|0044
0075450097270|CTL BR FRT YGT MX BY          |GR|OZ    |0008000|001|00001000000|0044
0075450097280|CTL BR FRT YGT SPCD APL&GRNL  |GR|OZ    |0008000|001|00001000000|0044
0075450097290|CTL BR YGT PLAIN              |GR|OZ    |0016000|001|00001000000|0044
0075976005030|CTL BR YGT MPL&VAN            |GR|OZ    |0008000|001|00001000000|0044
