Household ID|Year|Card Usage Code 
01122614|1985|01001110110111111111110000111101111010011100100010010
01122614|1986|00000000000001111101111111010000000000000000000000000
01122622|1985|00000100011010001100100001110011111011111111011111000
01122622|1986|11011111111111011011110101110001111111111111111111100
01122622|1987|11111111111111111111111101011111101111110111110111110
01122630|1985|01001011100110011111011110011011111111011111101011100
01122630|1986|01011010111111111111001110011111110100111111101110100
01122630|1987|11011111011110110110000111011111101111111110111111110
01122648|1985|11011111111110111111111111111011111111111111111111110
01122648|1986|11111111111111111111111011111111111011111111111111110
01122648|1987|11110111111111111111101011111111111111010110111111110
01122655|1985|00001111111111111011101111011111111010111111110111110
01122655|1986|11111111111111111101111111111111111011111111111111110
01122655|1987|11111111111111111111111110000111111111111111111111110
01122663|1985|00000110011011101101110110111111111111111110111111110
01122663|1986|11111010111111111111111111111111111011111111111111110
01122663|1987|11111101011111111111011101111111111111111111111111110
01122671|1985|11111110111011111111111111111111111111110111111111110
01122671|1986|11111111110111111000011111111111111111111111111111110
01122671|1987|11111111111111111111111111111111111111111111111111110
01122697|1985|11101111111111111111111111111111111111111111110111110
01122697|1986|11110111111111111111111111011111111111111111111111010
01122697|1987|11111111111111111111111111111111111111111111111101110
01122705|1985|01101111110010111001011111111111000110010111111110110
01122705|1986|00000011010110101101100111111110111111001011111011010
01122705|1987|11111111011111101001111101010111010111111101000000000
01122713|1985|11001111111111111111111111111111111111111111111111110
01122713|1986|11111111111111111110000010000000000000000000000000000
01122739|1985|11001111111111110111011100111111101111111111111111110
01122739|1986|11111111111001110111110111111000001011111111111101010
01122739|1987|11111111111111111111111110101111011101111111111111110
01122747|1985|01101111111110111111111011000001111111111101110111100
01122747|1986|11111111101110001001001100011101011001010001001011000
01122747|1987|11100000000000000000000000000000000000000000000000000
01122770|1985|11110110001111111111100111101111111111111111110111110
01122770|1986|11011111111111111111111111111111111111111111111111110
01122770|1987|11111111111111111111111111111111111111010111111111110
01122788|1985|01011000011111000111101011100011010100011101111011110
01122788|1986|11011110110111111101110101100111101111000011111111010
01122788|1987|01100111111000010101011110110001101111101111010110010
01122804|1985|11111111111111111111111111110111111011111111111111110
01122804|1986|11111111101111111111101111101111111111011111111111110
01122804|1987|11101111110111111111111110101111111011111111111111110
01122812|1985|11001110101111111111111111111111111111111111111111110
01122812|1986|11111111111111111111111111111110111111111111111111110
01122812|1987|11111111111111111111111111011111111111111111111100110
01122820|1985|11011101100011110110110000000000100000000001000010000
01122820|1986|00000000000000000000000000000000000000000000000100000
01122838|1985|11011110111111101011001010001010110010100000111111100
01122853|1985|10101111111111111111111111111111011111111101111111110
01122853|1986|11111111111111111111111111111111101111111111111110110
01122853|1987|11111111101111101111110111111111111111111111110110110
01122861|1985|11011111111111111111111111111111111111111111111111110
01122861|1986|11111111111111111111110111111111111111111111111111110
01122861|1987|11110111111111111111111111111111111111111111111111110
01122887|1985|10101101111011111011111111011111111111111111111111100
01122887|1986|11111110111111111111111101111111111110111111111111000
01122887|1987|11111111111111110111111101111111111101011111111111110
01122895|1985|11111111111101111010111111011111111111111111111111100
01122895|1986|11111011111110000111111111111111111110011111110111100
01122895|1987|11111111111111111100001001111100001111110111111111110
01122903|1985|11101111111111111111111111111011111111111111111111010
01122903|1986|00001011011111011111110000000000000000000000000000000
01122911|1985|11001111111111101110111111111111100111111111111111110
01122911|1986|11111111111111111111111101111111111111111111111111110
01122911|1987|11110111111111111111111111111100111111111111111011110
01122929|1985|11101111111111111111111111111011111111110111111111110
01122929|1986|11111111111111111111111111111110011111111111011111110
01122929|1987|01111111111111111111111111111111010001011001000000000
01122937|1985|11001101111111111111111111111111110111110011111111110
01122937|1986|10010111111011111111111111101111111111011111011111110
01122937|1987|11011111111111111111111111111111111111111111111111110
01122945|1985|11101110111111111111111111111111111111111111011111110
01122945|1986|11111011111111011110111111111111111111101111111111110
01122945|1987|11111111111111111111111111111111111111111111111111110
01122960|1985|10001111111011101110111111011111111111011111111111100
01122960|1986|11111111111111111111111111111111111101111111011111010
01122960|1987|11111111100001111111111000111111111111011111111110110
01122978|1985|01101111111101011110111100001000001001100001110101000
01122978|1986|11010100101101100000100011111101100110101000011001010
01122978|1987|11111100100101101011110010000110100100010100000000000
01122986|1985|11111111100010001000011001010000100000011011011100000
01122986|1986|10001111111001110011111111011111101111111011101111110
01122986|1987|10111101111111111111110111011111011111111111111111110
01122994|1985|11111111111111111111111111111111111111111111111111110
01122994|1986|11111111111111111111111111111111111111111111111111110
01122994|1987|11111111111111111111111111111111111111111111111111110
01123000|1985|11001111111111101111111101111111111111111111111111110
01123000|1986|11111111111111111111111100111111111111111111111111110
01123000|1987|11111111111111111111111100111111111111111111111111110
01123018|1985|11111111111111111011110111111111111101111011111101110
01123018|1986|11101111111111011111111100111111111111111110111111100
01123018|1987|11111111111111110111111101001111011100011101111101010
01123026|1985|11101011111111111111111111111111110110111111111111110
01123026|1986|11100111111111111111111111111111111111100111111111110
01123026|1987|11111001111111111111111111110111111111110011111111110
01123034|1985|00001101111111101011011101111101111111101101111011110
01123034|1986|11111111111111111111111111111111111111111111111111110
01123034|1987|11111111111111110111111111111111111111111111011111100
01123042|1985|01111111111111111111111011111111111111110111101110110
01123042|1986|11111111111111111101110111111111111111101111111111110
01123042|1987|11110110111111111110111111111111111111111111111011110
01123059|1985|11101111110111111111111111111111110111111111111111110
01123059|1986|11111111111111111111111111111111011111111111111111110
01123059|1987|11111111111111111111111101110011101111111111111111110
01123067|1985|11111111111111111011111101111111111111111111111111110
01123067|1986|11111111111111101111111111111111011111111111111111110
01123067|1987|11111111111111111111111111111111111111111111111111110
01123075|1985|10011111111101111111111110111110100111001111101111110
01123075|1986|11110011011101111111111111111111111111111111110111110
01123075|1987|11011111110111111011110111111111111001111101101110110
01123083|1985|11001111110111111111101111111111011111111111111110110
01123083|1986|10111111111111111111111111111111111111111111111111110
01123083|1987|01110111111111111111111111111111111111111111111111110
01123091|1985|11101111111111111111111111111101111111111111111111110
01123091|1986|11111111111000000000000000000000000000000000000000000
01123109|1985|11111111101111111111111111111111111111111111111111110
01123109|1986|11111111111111111111110111111111111111111111101101110
01123109|1987|00110110101000000000000000000000000000000000000000000
01123117|1985|11101010111011111111111111100101111011111111111111110
01123117|1986|11111100111111101111111111111111111111111111111111110
01123117|1987|11111111111111111111111111101111111111111011111111110
01123125|1985|01000001010011000100100111100101011001010000110000000
01123125|1986|00000001000000000000000000001011110000000001010000000
01123166|1985|11100111111111111101111101111111111111111101110111110
01123166|1986|11111111011111111111111111111111011111111111111111110
01123166|1987|11111111111111111111111111111111111111111111110111110
01123174|1985|11101111111110010011110101111001100011111101111011110
01123174|1986|11001101001101011111101101111110111100111000010101010
01123174|1987|01000101100001011111111011011111101011011111011111010
01123182|1985|11101111111111111111111111111111111111111111111111110
01123182|1986|11111111111111111111111111111111111111111111111111110
01123182|1987|11111111111111111110111111111111111010111111111111110
01123190|1985|11101111111110111111111111111111111111111111111111110
01123190|1986|11111111111111111111111111111111101111111111011111110
01123190|1987|11111111111111111111111111111011111111111111111111110
01123208|1985|01010111110111011111111111110111101110111111101011100
01123208|1986|00011111111111111110010010000100100011111011110000000
01123208|1987|11100010101110110010000001010000000000000000000000000
01123216|1985|11011011111111111100011111111111101110111011111101110
01123216|1986|11111111111111111111101111111111111111111111111110110
01123216|1987|11111111111111111111111111111110111111111111111111110
01123224|1985|11111111011011111111111111110110110100111111111011110
01123224|1986|11111111111011111110101111111111111111111111111111110
01123224|1987|11111110101111110111111111111111101111111111111110110
01123232|1985|11111111111111111111111111111111111111111111111111110
01123232|1986|11111111111111111111111111111111111111111111101111110
01123232|1987|11111111111111111111111111111111111111111111111111110
01123240|1985|11101111111111111111111111111111111111111111111111110
01123240|1986|11111111111111111111111111111111111111111111111111110
01123240|1987|11111111111101111111111111111111111111111111111111110
01123257|1985|11011110111111111111111111111011111101111111111111110
01123257|1986|11111111110111111111101111101111111111111111111111110
01123257|1987|11111111111111111111111010011110111110101111101011110
01123265|1985|11111111111111111111111111111111110111111111111111110
01123265|1986|11111111111111111111111111111111111111111111111111110
01123265|1987|11111111111111111111111111111111111011110011111111000
01123273|1985|11111110011111011110111101000011000110110101111111010
01123273|1986|01110111000111011100010010000110001010100100000000100
01123273|1987|01010010000010110000100000010000000000000000000000000
01123281|1985|11111111111111111110011111111111111111111111111111110
01123281|1986|11111111111111111111110111011111111111111101111111110
01123281|1987|11111111111111111011111111011111111111011111111111110
01123299|1985|11111110111101111111111111111111111111111111111111110
01123299|1986|11111111111111111111111111111111111111111111110111110
01123299|1987|11111101111111111111111111111111111111111011011110110
01123307|1985|11101111111111111011011111111111111011111111101110110
01123307|1986|11011111111111111110111111110101111111111111111111110
01123307|1987|11111111111011111110101110110010110110101111111101110
01123315|1985|11001111111111111111111111111111111111111111111110100
01123315|1986|11111111111111111111111111111011011111110111111111110
01123315|1987|11111111110001111011110111110111011101101111111111110
01123323|1985|11111111111111101011111111111110101111111111111111110
01123323|1986|11111111111111111111111111111110111111111111111111110
01123323|1987|11111111111111111011111111111110111111111111111111110
01123331|1985|11001111111010111110111111011111111111110111111111100
01123331|1986|11111100011111011101111111111111111101111101111111000
01123331|1987|11111001111111111111011111111110111111110101111111110
01123349|1985|11011111111111111111111111110111111111111111111111110
01123349|1986|01111110011111111111110111111100000000000000000000000
01123364|1985|11101110111111111111111111111111111111111111111111110
01123364|1986|11111111011111111111111111111111111111111111111111110
01123364|1987|11111111111111111111111111111111111111111011111111110
01123372|1985|11001111111011111111111110111011011111101111111111010
01123372|1986|11011110110111011111111110111111111111111111110111100
01123372|1987|11111111110111111011111111101111110110101011100111010
01123380|1985|10100111111100101011111011111111101110111011111101110
01123380|1986|01101101011011110111111001111100000000000000000000000
01123398|1985|10111111101111110111101110110101010111110111110000000
01123406|1985|11001111111101111011111111011101111101111011101101100
01123406|1986|11111110011111111100110111000100111111001001111100010
01123406|1987|01110111011110111110110110010101110111100001010010010
01123422|1985|01011111100110111110111111111111110100111010111111110
01123422|1986|11110101111110111110101111101111111111001100111111110
01123422|1987|11111111110111011111111101000000000000000000000000000
01123430|1985|11001111111011111111111111111111111111111111111111110
01123430|1986|11111011111111111111101111011111111111111111111111110
01123430|1987|10111111111111111111111111111101111110111111111111110
01123448|1985|01100111111111010111111111000111011110001010010111010
01123448|1986|11001000000000000000000000000000000000000000000000000
01123455|1985|10000000000000000000000000000000000000000000000000000
01123455|1986|00000000000000000000000000000000000000000100000000000
01123471|1985|01001111110111101110111111101110011111110111111111100
01123471|1986|11111101111110110100111111111111111111111101000000000
01123489|1985|11101110111111111110101111011101111111111111111111110
01123489|1986|11111110101011111110110111011001000000000000000000000
01123497|1985|11101111111111110111111111110111111111111111111111110
01123497|1986|11011111111101111111110111111111111111111111111011110
01123497|1987|11111111111111111111111111111111011111111111111011110
01123505|1985|11111111111111111101111111111011100001110111111111110
01123505|1986|11011111011111011110111110111110111111100011111111110
01123505|1987|10110101101111111011111111111101110110010100111111110
01123513|1985|10100101010110110110110101000000110000000011010100000
01123513|1986|01000000000000000000000000000000000000000000000000000
01123539|1985|10111111100001010110000100001001001001010111011110100
01123539|1986|01110010010010111111111111111101111011010101101010110
01123539|1987|01111101111111110011111101100001011100101101110111110
01123547|1985|01101111111101111011101110111111001111111111111111110
01123547|1986|11111111111111111111111111111111011111111011111111010
01123547|1987|11111111110111111011111111111111111111111111111111110
01123562|1985|11101111111011111111111111111111111111111111111111110
01123562|1986|11111111111111111111111111111111111111111111111111110
01123562|1987|11111111111011111111101111111111111111111111111111110
01123570|1985|01000101010010001001001100100000000000101001001000000
01123596|1985|11001110110111011011111111000010110101101111111111100
01123596|1986|11111111101111011111111111111111111111111111111111110
01123596|1987|11111111111110110111111111111111101111111111111110110
01123604|1985|10111111111111111111111111111110111111011111111110110
01123604|1986|11000110010100011000001000000000000000000000000000000
01123620|1985|11011111111111111111111111000011111111111111111111110
01123620|1986|11111111111111111111111111111111111111111111111111110
01123620|1987|11111111111111111111110111111111111111111111111111110
01123638|1985|11101011111010111111111111111111101111111111111111110
01123638|1986|11111111111111111011111111111111111111111111111111100
01123638|1987|11111111011110111111111111111111111011111111111111110
01123653|1985|11001101111111101111111011111111111101111111111111110
01123653|1986|11111111111111110011011101111011111111111111111011110
01123653|1987|11111111111111111111111011111111111100010000000000000
01123661|1985|10000111011011111111111010111101111111111111111101110
01123661|1986|11111111111111011111111111111111111111111111111111110
01123661|1987|11111111100000000000000000000000000000000000000000000
01123679|1985|11001111110111111111111111111111111111111101111111110
01123679|1986|11111111011111011111111111101111111111101111111011110
01123679|1987|11001111111011111111111111111111111011111011111111110
01123695|1985|11111111111111111011111111111111111111111111111111110
01123695|1986|11111111110111111011110111111101001110011111111110100
01123695|1987|11110010000000011001111111111111001111111111000000010
01123703|1985|11101111111001111111111101111110010101011100111111110
01123703|1986|11110000010010010110000101100001111000110101101101110
01123703|1987|11001100110110000000000000000000000000000000000000000
01123729|1985|10001110111110011111111111111111111100011011111111010
01123729|1986|11111111111111111111111011011011111101110111111111110
01123729|1987|11011111111011110111100000111111110010111101110111010
01123760|1985|11101111100111111111111110011111111111111111010111110
01123760|1986|11111111111111110011111111111111111111111111111111110
01123760|1987|11110111111111111111111111111100111110111101011111100
01123778|1985|10100101110011000111111110011111111111111111111111110
01123778|1986|11101111111111111111111111111111101111110011111110110
01123778|1987|11001011111111111111111111111011111110011101101011110
01123802|1985|11101111111111011111111111111111111111111111101111110
01123802|1986|11111111111111111110111111111111111101111011110111100
01123802|1987|11101011111101111111111011111110111111111011111110110
01123828|1985|00111101111111111110111111111111111111011001111111100
01123828|1986|11111101111111111111111111111111111111111111111111110
01123828|1987|11111111111111111111111111111111111111110111111111110
01123836|1985|11101111111111111110111111111111111111111111111111110
01123836|1986|11100001000000000000000000000000000000000000000000000
01123844|1985|11101111111111111111111111111111111111111111111111100
01123844|1986|00011111111111111111111111111111111111111111111111110
01123844|1987|11111111111111111111111111111111111111111111111011110
01123885|1985|11110111111110111111111111011101111010110100111111010
01123885|1986|11110111111110110101111111101111011111111011110101100
01123885|1987|11011111011100111011110001011111111111111111101111010
01123893|1985|01010111011110111111101111111111110111111111111111110
01123893|1986|11111111111111111111111111111111111111111111111111110
01123893|1987|11111111111111111111111111111111111110111111111111110
01123901|1985|11101111111111111111111111111111111111111111111111110
01123901|1986|11111111011111111111111111111111111111111111111101110
01123901|1987|11111111111110111111111011111111111111111111111111110
01123935|1985|10101100111011101110111111110111111110011111111111110
01123935|1986|11111111111111111111111110111111111111111111101111110
01123935|1987|11111111111111011111111111111111110111111111111111010
01123943|1985|11011111111111111111111111111111111111111111111111110
01123943|1986|11111111111111111111111111111111111111101111111111110
01123943|1987|11111111111111111111111111111111111111111111111111110
01123950|1985|01001111111111111111111110111111111100010111011011110
01123950|1986|11001001101110000010100111011111101111111111001110000
01123950|1987|11100001011101001001101110011011111111001000011000100
01123984|1985|11001111111111111111111111111111001111111111111111110
01123984|1986|11101111111111111111111100000000000000000000000000000
01123992|1985|11111111111111111110111111111111111111111111111111110
01123992|1986|11111111111111111111111111111111111111111111111111110
01123992|1987|11111111111111111111111111111111111111111111111111110
01124008|1985|11101111111111111111111111111111111111111111111111110
01124008|1986|11111111011111111111111111111111111111111111111111110
01124008|1987|11111111111111111111111111111011111111111111111101110
01124032|1985|11101111111111111111111111111111111111111111111111110
01124032|1986|11111111111111111111111111111111111111111111111111110
01124032|1987|11111111111111111111111111111111111111111111111111110
01124040|1985|11101111011111111111111011111111111111111111111111110
01124040|1986|11111111111111111111111111111111111111111111111111110
01124040|1987|11111111111111111111111111111111111111111111111111110
01124065|1985|11101111111111111111111111111111111111111111111111110
01124065|1986|11111101111111110111111111111111111111111111111111110
01124065|1987|11111110000001111111111111111111111111111111111111110
01124073|1985|10001011111110111111110101110111111011111101111101110
01124073|1986|11011111111010111111111110111111111111111111111011110
01124073|1987|11101111110111111111111101011111111111111111111111110
01124081|1985|11001111111111111101111111111111111111111111111110110
01124081|1986|11111111111111111111111111111111111111111111111111110
01124081|1987|11111111111011110000000000010000000000000000000000000
01124099|1985|11011111111111111111111111111111111111110011111110110
01124099|1986|11111111111111111100111111111101111111110111111111010
01124099|1987|11111111101110000111011111100111011111111111110111100
01124115|1985|11101011111111111011110011111111101110111101011111110
01124115|1986|01110000000000000000000000000000000000000000000000000
01124131|1985|00101101100101111111111110110101111111011111110111110
01124131|1986|10011111111111111111111111111111111110111111101111100
01124131|1987|00000000000000000001000000000000000000000000000000000
01124172|1985|11101111111111111111111111111111111111111111111111110
01124172|1986|11111111111111111111111110011111111111111111111111110
01124172|1987|11111111111111111111111111111111111111111111111111110
01124180|1985|10101111111111111111111111011111111111111111111111110
01124180|1986|11111111110111111011111111111111111101111111111111110
01124180|1987|11111111111111111111110111111111111111100000000000000
01124198|1985|11011110111110111101001100010111111100101101100010110
01124198|1986|11110010011100000000000000000100000000000000000000000
01124198|1987|00000000000001000000000000000000010000000000000000000
01124206|1985|11111111111111111111111111111111111111111111111111110
01124206|1986|11111111111111111111111111111111111111111111111111110
01124206|1987|00111111111111111111111111111111111111111111111111110
01124214|1985|10001011101110110111111110001010101000000000000000000
01124214|1986|00000001000111000000000000000001101110000000111000100
01124214|1987|00100001111010101101101101001000000100000000000000000
01124222|1985|11100110001110010010110001110000100010001110000000000
01124222|1986|00000000000000000000010000000000000000000000000000000
01124230|1985|00001011110110111111110111111101111111111111111111110
01124230|1986|11111111111001000000000000000000000000000000000000000
01124248|1985|00001101011101100111011111111111011111011011111101110
01124248|1986|11111111111111111111111111111101111111111111111111110
01124248|1987|11111111110111011111101110111111111111011111111111100
01124255|1985|11101111111111101111111111111110011111111111111111110
01124255|1986|11111111111111111111011111111111111111111111111111110
01124255|1987|11111111111111111111111111111101111111111111111111110
01124271|1985|11011111111111111111111111111111111111111111111111110
01124271|1986|10001111111111110111111111111111011111111111111111110
01124271|1987|00000111111111111111111111101111111111111111111111110
01124289|1985|11111111111111011111111111011100111010111111111111110
01124289|1986|11111111111111111111110000000000000000000000000000000
01124305|1985|01001011101010101010010101100011101010101011111101100
01124305|1986|11011110111011011111101111111111101101111001111111110
01124305|1987|11111111111111111111111111111111111111111111111111110
01124313|1985|11101111110010101101101111111111011111111101111111110
01124313|1986|11111111111111101111111111111111111111111111111111110
01124313|1987|11111111111111111111111111111111111111111111111111110
01124321|1985|11101111111111111100011111111111111111111111111111110
01124321|1986|11111111111111111111111111110011111111111101111111110
01124321|1987|11111111111111111111111111110000000000000000000000000
01124339|1985|11101111111111011011011111011011111010001011111111110
01124339|1986|10111111001010110111111011111011010111111111111101110
01124339|1987|11111101101111111101111011010111110111111111111111110
01124362|1985|11101111111111111101111111111111111111111111111111110
01124362|1986|11111111111111110111111111111111111111111111111011110
01124362|1987|11111111111111111111111111111111111111111111111111100
01124370|1985|11111111111111111111111111111111111111111111111111110
01124370|1986|11111111111111111111111111111111111111111011001000000
01124388|1985|11101111001110111111111111111111111110111111111111110
01124388|1986|11111111111011111111111111111111111111111111111111110
01124388|1987|11111111111111111111111111101111011111111111101011110
01124404|1985|00001000000000001001010110010011110110100110110001100
01124404|1986|11000001000000010000000000000000000000000000000000000
01124412|1985|11101111111111111110100011111111001111111111111011100
01124412|1986|11111010101100001000101001111110100011101010100001000
01124412|1987|11101011111110110110111111100001010000001111101010100
01124446|1985|10001011001010101011101111111110111111110101111101100
01124446|1986|01111111111110111111011011111111111111111101110111010
01124446|1987|01111101111111111111011111101101011111111111111011100
01124461|1985|11001111111111111111111111111111111111111111101111110
01124461|1986|11111111111111111111111111111111111111111111111111110
01124461|1987|11111111111111111111111111011111111111111111111111110
01124495|1985|01111111111111111111111111111111111111111111010111110
01124495|1986|11111111011111111111111111111111110111111111111111110
01124495|1987|11111111111111111111111101111011001110001110111111110
01124503|1985|01101011101101101101011111111010100111111111110101110
01124503|1986|10111010101101010110100110101110101011110100010000000
01124503|1987|00010000000000000000000000000000000000000000000000000
01124511|1985|11101111111111111111101111111011111111111111111011110
01124511|1986|11111111111101111111111111111111111111111101111111110
01124511|1987|11111111111111011111111001011111111111111111111111110
01124537|1985|11111111111111111111111111111111111111111111111111110
01124537|1986|11111111111110000000000000000000000000000000000000000
01124545|1985|11010111111111111111111111111101101011111111111110010
01124545|1986|11111111101111011111111111111111111111111111111011110
01124545|1987|11110111101111111100000000000000000000000000000000000
01124552|1985|11111111011111110111101111111110101111111111111111100
01124552|1986|11111111111111111111111111111111011111111111111111110
01124552|1987|11111111111111111111111111111111110111111111111111100
01124578|1985|10101111111111101111111111111111111111111111111111110
01124578|1986|11101111111011111111111111111111111111111111111111110
01124578|1987|11111111111111111111111001111111111111111111111111100
01124586|1985|10001111101011010110111111111010111111111110010000100
01124586|1986|00001000000001000110111111010111111101100110000100000
01124586|1987|11000000100000110100000001101010101110111111111110010
01124594|1985|11101111111111111111111111011111111110011111111111110
01124594|1986|11111111111111111111111111111111101111101011010111110
01124594|1987|11111111111111111111111101111111110111111111111101100
01124602|1985|11101111111111111111111111111111101111111111111111110
01124602|1986|11111110111111111111111111111111111111110101111111110
01124602|1987|11111101111111111111111111111111111111111111111111100
01124610|1985|11001111111111111110111111111111111101111111111111110
01124610|1986|11111111111111111111111111111011111111111111111111110
01124610|1987|11111111111111111111111111111111111111111011111111110
01124628|1985|11101111111111111111111111111111111111111111000010000
01124628|1987|00000000000000000000000000000000000000000000100000000
01124644|1985|11101111111111111111111111111111111111111111111111110
01124644|1986|11111111111111000000000000000000000000000000000000000
01124651|1985|11011111111111111111110111110111110111111111110111110
01124651|1986|11111111011111111111111101111111101111111111111111110
01124651|1987|11111111111111111111111111111011111111111111111111110
01124677|1985|10101001111010101110101010100110011011001101010101110
01124677|1986|11011111010011011111101111011101111011100100011111100
01124677|1987|11111101111101101111011110111111011100111110111111010
01124685|1985|11001111110000000001111101000111001011111110111111110
01124685|1986|11110111011011100110101000101110110110111101110010110
01124685|1987|11111111101110000000000000000000000000000000000000000
01124701|1985|11101110111010111110111111111111011111011111111101110
01124701|1986|11111111111011111111111111111111111111110011111111110
01124701|1987|11101111111110001111111101110111111101111111111111110
01124719|1985|01011111110111111111111111111111110000010111111101110
01124719|1986|01111111111100010000000000000000000000000000000000000
01124719|1987|00100000000000000000000000000000000000000000000000000
01124735|1985|11101111111111111111111111111111110111110011111111110
01124735|1986|11111111111111111111111111111111111011111010111111110
01124735|1987|11111000000000000000000000000000000000000000000000000
01124768|1985|11001011101111101111111101011111111101111111100101110
01124768|1986|01101111011110100100000000000000000000000000000000000
01124776|1985|11101101111111111111011111111111111111111111110011000
01124776|1986|01110111101111111111111000000000000000000000000000000
01124792|1985|11101111111111111111111111111111111111111111111011010
01124792|1986|11111111111111111111111110011111111111111111111111110
01124792|1987|11111111111111111110111111101111111111111111111111100
01124800|1985|11111011111111111111111111111111111111111111111111110
01124800|1986|11111111011111111111110111111111111111111111111111110
01124800|1987|11111111111111111111111111111111111111111111111111100
01124826|1985|11011111111111011111111111110111111111111111111100010
01124834|1985|11000111101010011101110101000110111110111111100110010
01124834|1986|01010100000000000000000000000000000000000000000000000
01124842|1985|11111111110111111111111111111111111111111111111111110
01124842|1986|11111100100000000000000000000000000000000000000000000
01124867|1985|11010111101001110101110011001101001011011111100100010
01124867|1986|11001010110111101011111011110110110100111110111010010
01124867|1987|10011011101011100001111010011101011000000001000000000
01124875|1985|11111111101111110111111111110111111111111111111111110
01124875|1986|11111111011011111111111111100111011011111111101111110
01124875|1987|11111111111111110111111111111101111011111111110101100
01124883|1985|11100111111111111111011111111111111111111111111011110
01124883|1986|11110111111111111111011111111111111111111111111111100
01124883|1987|11111111111111111111111111111111111111111111111111110
01124891|1985|11001111011111110101111111111101111111111100000001000
01124909|1985|00101111111111111111011111101111111111111111111011110
01124909|1986|10111111111011101111111101101111111111111111100010110
01124909|1987|10001111011011111010000001110000001000000000010000000
01124917|1985|00100110111011101111010011110101111111110010110101110
01124917|1986|10111111011111111111111111101111111111011111010111110
01124917|1987|11101111101111111111101111110111001100000000000000000
01124925|1985|10101111111111010111111111110111110111111111111111110
01124925|1986|11110110011111111110111111111111111011110111111111110
01124925|1987|10111111110111111010111110111111111110110010010111110
01124933|1985|10011111011111111111110111101101110111101111110111110
01124933|1986|11111111101110111110101000111111101111111010110110010
01124933|1987|00001111100000000000100000000000000000000000000000000
01124958|1985|11101110111101000001001101110110101101111101101111110
01124958|1986|01101111111101111101111100000010111111011111011011110
01124958|1987|11111110011111110111100111100000111110001111110011110
01124966|1985|11011100111111111111111111111011110110111111111111110
01124966|1986|11101111111101111111110111111111111111111111110111110
01124966|1987|11111111101111111111111111111111111011111111110111110
01124974|1985|11101111011111111011011111111110111111111111111111100
01124974|1986|11111111011111111111110111111111111111111111110111110
01124974|1987|11111111111011111110111111110000000000000000000000000
01124982|1985|11011111111111111111111111111111111111111111111111110
01124982|1986|11111111011111111111111111111111111111111111111111110
01124982|1987|11111101111111111111111111111111111111111111111111110
01125013|1985|00000000000000000000000010000000000000000000000000000
01125013|1986|00000000000000000000000000000000000000000100000000000
01125054|1985|10101110101011111111101111111011111111111001111111110
01125054|1986|11011110000000011111101111111111111111011111111111110
01125054|1987|11000000000000011111111111111111111111111111111111110
01125088|1985|11111110111111011111101110111111111111111111111111110
01125088|1986|11111111111011111111111011111111111111111111111111110
01125088|1987|11111111111111011111111101111111011101111111111111110
01125096|1985|10011100001000101010010011100000111010011011111011100
01125096|1986|01101110111111111100111110111110111110100100111111100
01125096|1987|00111111111101111101010001111111111111111111111111000
01125104|1985|11001110111110111011111111111100111111111111111111110
01125104|1986|11111111111111111111111111011111111111111111101101110
01125104|1987|11111110111101101111111011111111100111111100101011110
01125112|1985|11101111111111110111111110111111101111111111111011110
01125112|1986|11111101111011111111111111111011011111111111111111110
01125112|1987|00111111111111111111111111110111111111011111111111110
01125120|1985|11111111111111111111111111111111111111111111111111110
01125120|1986|11111111111111111111111111111111111111111111111111110
01125120|1987|11111111111111111111101110111111111111111111111111110
01125153|1985|11101111111111011111111011111111111111111111111111110
01125153|1986|11111111111111100111111111111111111111111111111111110
01125153|1987|11111111111111111011111111111111111111111111111111110
01125161|1985|11011111111111111111111111111111111111111111111111110
01125161|1986|11111111111111111111111111111111111111111111111110000
01125195|1985|11101011010111100110101111111111100111011111111111100
01125195|1986|00101100000000000000001101101111110111010011011010110
01125195|1987|11110100101111011100010001111111100000000000000001110
01125203|1985|11111111111011111111111110111111111111011111111111110
01125203|1986|11110111111111111111111111111101000010000000000000000
01125229|1985|11101110111111111111111111111111111111011111111110110
01125229|1986|11111111111111111111111110111110111111111111111111110
01125229|1987|11111101110111111111111111111111111111110111101111110
01125245|1985|10011101111111110100111111011111011100111111111111110
01125245|1986|11111111111111111111111111111000110110111011111111110
01125245|1987|11001011111111111111111111111111111111111111111111110
01125260|1985|11101111111111111111111111011111110111111111111111110
01125260|1986|00010000000000000000000000000000000000000000000000000
01125286|1985|01101011111111110110111111110011111111111101111111110
01125286|1986|11111111111111111111111111110010010101111111111110110
01125286|1987|11111111111111111111111111111111111111111111111111110
01125294|1985|01001010011011110101111101110100000011100000100000000
01125302|1985|11101111111111101111011111111101111111111111111110110
01125302|1986|11111111111111111111111111101111111111011111111111010
01125302|1987|11111111111111111111101111111111110110111111111011110
01125310|1985|11101111111111111111111111111111111111111010111111110
01125310|1986|11111011111111011111111111111111111111111111111111110
01125310|1987|11111111111111111111111111111111111111111011111111110
01125328|1985|01100101110111110111111011010111111011011011011011000
01125328|1986|11001000000000100000000000000000000000000000000000000
01125328|1987|00000100000000000000000000000000000000000000000000000
01125336|1985|11111111111111111111111111111111111111111111111111110
01125336|1986|11111111111111111111111111111111011111111111111111110
01125336|1987|11111111111111111111111111111111111011111111111101110
