0026248001250LTL BRN BG CN SGR IND PKT     GROZ    0002450001000010000000073
0026248001300LTL BRWN BG SGR SUB GR PK B   CTCT    0020000001000010000000074
0052100003820MCCORMICK GRM CINN SGR GRN JR GROZ    0003000001000010000000075
0052100004440MCCORMICK CINN SGR GRN JR     GROZ    0003620001000010000000076
0052100061800MCCORMICK CINN SGR GRN JR     GROZ    0003000001000010000000077
0301490171050NECTA SWEET SACC 1/4 GR TB JR CTCT    0500000001000010000000078
0301490172050NECTA SWEET SACC 1/2 GR TB JR CTCT    0500000001000010000000079
0301490173050NECTA SWEET SACC 1 GR TB JR   CTCT    0500000001000010000000080
0301490173100NECTA SWEET SACC 1 GR TB JR   CTCT    1000000001000010000000081
0374684171050NECTA SWEET SACC 1/4 GR TB JR CTCT    0500000001000010000000082
0374684172050NECTA SWEET SACC 1/2 GR TB JR CTCT    0500000001000010000000083
0374684173050NECTA SWEET SACC 1 GR TB JR   CTCT    0500000001000010000000084
0011194664150NUTRADIET L C SWTNR LIQ BTL   MLOZ    0008000001000010000000085
0070670000050REESE SACC 1/4 GR TB JR       CTCT    1000000001000010000000086
0052100037000SCHILLING CINN SGR GRN JR     GROZ    0003000001000010000000087
0018000821900SPRINKLE SWT SGR RPLMT GR B   GROZ    0004500001000010000000088
0300744004010SCRL L C SWTNR LIQ BTL        MLOZ    0006000001000010000000089
0300744004030SCRL L C SWTNR LIQ BTL        MLOZ    0012000001000010000000090
0300744006120SCRL L C SWTNR TB JR          CTCT    1000000001000010000000091
0041679018050SUG' LK L C SWTNR LIQ BTL     MLOZ    0008000001000010000000092
0041679018200SUG' LK FRUCT LIQ BTL         MLOZ    0011750001000010000000093
0044800001420SGR IN RAW TRBNDO SGR CRTN    GRPOUND 0002000001000010000000094
0044800001450SGR IN RAW TRBNDO CN SGR BG   GRPOUND 0001500001000010000000095
0022400000110S T L C BR SGR RPLMT GR B     GROZ    0001700001000010000000096
0022400000310S T L C SGR RPLMT GR B        GROZ    0002850001000010000000097
0022400000710S T L C SGR RPLMT GR B        GROZ    0007130001000010000000098
0022400000810S T L C SGR RPLMT GR PK B     CTCT    0050000001000010000000099
0022400000910S T L C SGR RPLMT GR PK B     CTCT    0100000001000010000000100
0022400500810S T L C SGR RPLMT GR PK B     CTCT    0050000001000010000000101
0041309000050SUPEROSE SWTNR LIQ BTL        MLOZ    0008000001000010000000102
0041309000110SUPEROSE SWTNR LIQ BTL        MLOZ    0011000001000010000000103
0308695057100SWAN SACC 1/4 GR TB JR        CTCT    1000000001000010000000104
0308695107100SWAN SACC 1/2 GR TB JR        CTCT    1000000001000010000000105
0044800001010SWT LW SGR SUB GR PK B        CTCT    0050000001000010000000106
0044800001020SWT LW SGR SUB LS GR PK B     CTCT    0100000001000010000000107
0044800001030SWT LW SGR SUB LS GR B        GROZ    0008000001000010000000108
0044800001070SWT LW SGR SUB LS GR PK B     CTCT    0250000001000010000000109
0044800001080SWT LW SGR SUB GR B           GROZ    0003200001000010000000110
0044800001090SWT LW SGR SUB 1/4 GR TB JR   CTCT    0500000001000010000000111
0044800001820SWT LW SGR SUB LIQ BTL        MLOZ    0008000001000010000000112
0044800003020SWT LW BR SGR SUB GR B        GROZ    0003200001000010000000113
0072802002010SWEET LITE FRUCT GR PK B      CTCT    0050000001000010000000114
0072802002300SWEET LITE FRUCT LIQ BTL      MLOZ    0023000001000010000000115
0072802002310SWEET LITE FRUCT LIQ BTL      MLOZ    0012000001000010000000116
0018000009300SWEET 10 SGR SUB LIQ BTL      MLOZ    0006000001000010000000117
0018000009310SWEET 10 SGR SUB LIQ BTL      MLOZ    0012000001000010000000118
0300030806180SWEETA NO C SWTNR LIQ BTL     MLOZ    0000800001000010000000119
0300030806200SWEETA NO C SWTNR LIQ BTL     MLOZ    0002000001000010000000120
0300030806300SWEETA NO C SWTNR LIQ BTL     MLOZ    0004000001000010000000121
0302281953960SWEETASTE SGR SUB 1/4 GR TB JRCTCT    1000000001000010000000122
0302281955960SWEETASTE SGR SUB 1/2 GR TB JRCTCT    1000000001000010000000123
0041500038210TRADEWINDS CINN SGR GRN JR    GROZ    0003000001000010000000124
0050646002510VRMNT CNTRY MAPLE SGR GRN BTL GROZ    0002500001000010000000125
0013000005840WGHT WTCHRS SGR SUB GR JR     GROZ    0005000001000010000000126
0013000005890WGHT WTCHRS SGR SUB GR JR     GROZ    0005000001000010000000127
0013000005900WGHT WTCHRS SGR SUB GR JR     GROZ    0005000001000010000000128
0013000503100WGHT WTCHRS SGR SUB GR PK B   CTCT    0050000001000010000000129
0013000504200WGHT WTCHRS SGR SUB GR PK B   CTCT    0100000001000010000000130
0025800000620WGHT WTCHRS SGR SUB GR JR     GROZ    0005000001000010000000131
0071456000600WHITE SATIN SGR BG            GRPOUND 0005000001000010000000132
0071456001600WHITE SATIN SGR BG            GRPOUND 0005000001000010000000133
0011161152260CTL BR LT CN BRN SGR CRTN     GROZ    0016000001000010000000134
0011161152300CTL BR CN BRN SGR P BG        GROZ    0032000001000010000000135
0022222027440CTL BR BRN SGR P BG           GROZ    0032000001000010000000136
0036800507150CTL BR LT CN BRN SGR CRTN     GROZ    0016000001000010000000137
0036800508140CTL BR DRK CN BRN SGR CRTN    GROZ    0016000001000010000000138
0036800509140CTL BR LT CN BRN SGR P BG     GROZ    0032000001000010000000139
0041130018960CTL BR DRK BRN SGR CRTN       GROZ    0016000001000010000000140
0041130018970CTL BR LT BRN SGR CRTN        GROZ    0016000001000010000000141
0041130023850CTL BR BRN SGR P BG           GROZ    0016000001000010000000142
0041130030810CTL BR DRK BRN SGR P BG       GROZ    0032000001000010000000143
0041130161640CTL BR BRN SGR P BG           GROZ    0032000001000010000000144
0041130161690CTL BR BRN SGR P BG           GROZ    0064000001000010000000145
0041163542260CTL BR BRN SGR P BG           GROZ    0032000001000010000000146
0070038344230CTL BR LT BRN SGR CRTN        GROZ    0016000001000010000000147
0070038344320CTL BR BRN SGR P BG           GROZ    0032000001000010000000148
0070253297920CTL BR LT BRN SGR P BG        GROZ    0032000001000010000000149
0075450055170CTL BR LT CN BRN SGR P BG     GROZ    0032000001000010000000150
0036800085020CTL BR NO C SWTNR LIQ BTL     MLOZ    0008000001000010000000151
0070038344150CTL BR SGR SUB GR PK B        CTCT    0100000001000010000000152
0011161152190CTL BR CN SGR BG              GRPOUND 0002000001000010000000153
0011161152200CTL BR CN SGR BG              GRPOUND 0005000001000010000000154
0011161152210CTL BR CN SGR BG              GRPOUND 0010000001000010000000155
0011161652210CTL BR SGR BG                 GRPOUND 0010000001000010000000156
0015800030650CTL BR CN SGR BG              GRPOUND 0005000001000010000000157
0022222016680CTL BR SGR BG                 GRPOUND 0005000001000010000000158
0022222016690CTL BR FN SGR BG              GRPOUND 0010000001000010000000159
0036800501130CTL BR SGR BG                 GRPOUND 0002000001000010000000160
0036800503130CTL BR CN SGR BG              GRPOUND 0005000001000010000000161
