0200230030400011680198521NYNN NNN000019501  
0200220030400011680198522YNNN NNN000021301  
0200230030400011680198522NYNN NNN000019501  
0200250030400011680198522YNNN NNN000021301  
0200220030400011680198523YNNN NNN000021301  
0200230030400011680198523NYNN NNN000021301  
0200250030400011680198523YNNN NNN000021301  
0200270030400011680198523YNNN NNN000021301  
0200280030400011680198523YNNN NNN000021301  
0200220030400011680198524YNNN NNN000021301  
0200250030400011680198524YNNN NNN000021301  
0200270030400011680198524YNNN NNN000021301  
0200280030400011680198524YNNN NNN000021301  
0200220030400011680198525YNNN NNN000021301  
0200230030400011680198525NYNN NNN000021301  
0200250030400011680198525YNNN NNN000021301  
0200270030400011680198525YNNN NNN000021301  
0200280030400011680198525YNNN NNN000021301  
0200230030400011680198526NYNN NNN000021301  
0200250030400011680198526YNNN NNN000021301  
0200280030400011680198526YNNN NNN000021301  
0200310030400011680198526YNNN NNY000019901  
0200220030400011680198527YNNN NNN000021301  
0200230030400011680198527NYNN NNN000021301  
0200250030400011680198527YNNN NNN000021301  
0200280030400011680198527YNNN NNN000021301  
0200310030400011680198527YNNN NNY000019901  
0200220030400011680198528YNNN NNN000021301  
0200250030400011680198528YNNN NNN000021301  
0200280030400011680198528YNNN NNN000021301  
0200310030400011680198528YNNN NNY000019901  
0200220030400011680198529YNNN NNN000021301  
0200230030400011680198529NYNN NNN000021301  
0200250030400011680198529YNNN NNN000021301  
0200280030400011680198529YNNN NNN000021301  
0200310030400011680198529YNNN NNY000019901  
0200220030400011680198530YNNN NNN000021301  
0200230030400011680198530NYNN NNN000021301  
0200250030400011680198530YNNN NNN000021301  
0200280030400011680198530YNNN NNN000021301  
0200220030400011680198531YNNNMNNY000019901  
0200230030400011680198531NYNNMNNY000019901  
0200250030400011680198531YNNNMNNY000019901  
0200270030400011680198531NNNNMNNY000019901  
0200280030400011680198531YNNNMNNY000019901  
0200250030400011680198532YNNN NNN000021301  
0200280030400011680198532YNNN NNN000021301  
0200300030400011680198532YNNN NNY000019901  
0200250030400011680198533YNNN NNN000021301  
0200280030400011680198533YNNN NNN000021301  
0200010030400011680198534NNNNMNNY000019701  
0200050030400011680198534NNNNMNNY000019701  
0200060030400011680198534NNNNMNNY000019701  
0200080030400011680198534NNNNMNNY000019701  
0200090030400011680198534NNNNMNNY000019701  
0200110030400011680198534NNNNMNNY000019701  
0200120030400011680198534NNNNMNNY000019701  
0200140030400011680198534NNNNMNNY000019701  
0200150030400011680198534NNNNMNNY000019701  
0200220030400011680198534YNNN NNN000021301  
0200250030400011680198534YNNN NNN000021301  
0200280030400011680198534YNNN NNN000021301  
0200170030400011680198535NNNNMNNY000018901  
0200190030400011680198535NNNNMNNY000018901  
0200200030400011680198535NNNNMNNY000018901  
0200250030400011680198535YNNN NNN000021301  
0200280030400011680198535YNNN NNN000021301  
0200250030400011680198536YNNN NNN000021301  
0200280030400011680198536YNNN NNN000021301  
0200250030400011680198537YNNN NNN000021301  
0200280030400011680198537YNNN NNN000021301  
0200250030400011680198538YNNN NNN000021301  
0200250030400011680198539YNNN NNN000021301  
0200010030400011680198540NNNNMNNN000019901  
0200050030400011680198540NNNNMNNN000019901  
0200060030400011680198540NNNNMNNN000019901  
0200080030400011680198540NNNNMNNN000019901  
0200090030400011680198540NNNNMNNN000019901  
0200110030400011680198540NNNNMNNN000019901  
0200120030400011680198540NNNNMNNN000019901  
0200140030400011680198540NNNNMNNN000019901  
0200150030400011680198540NNNNMNNN000019901  
0200220030400011680198540YNNNMNNY000019701  
0200230030400011680198540NNNNMNNY000019701  
0200250030400011680198540YNNNMNNY000019701  
0200270030400011680198540NNNNMNNY000019701  
0200280030400011680198540NNNNMNNY000019701  
0200010030400011680198541YNNN NNY000019901  
0200280030400011680198542YNYN NNN000021301  
0200010030400011680198543YNNN NNN000020901  
0200220030400011680198543NNNNMNNY000018901  
0200230030400011680198543NNNNMNNY000018901  
0200250030400011680198543NNNNMNNY000018901  
0200270030400011680198543NNNNMNNY000018901  
0200280030400011680198543YNNNMNNY000018901  
0200170030400011680198544NNNNMNNY000019901  
0200190030400011680198544NNNNMNNY000019901  
0200200030400011680198544NNNNMNNY000019901  
0200220030400011680198544NNNNMNNY000019901  
0200230030400011680198544NNNNMNNY000019901  
0200250030400011680198544NNNNMNNY000019901  
0200270030400011680198544NNNNMNNY000019901  
0200280030400011680198544NNNNMNNY000019901  
0200280030400011680198545YNNN NNN000021801  
0200170030400011680198546NNNNMNNY000021301  
0200190030400011680198546NNNNMNNY000021301  
0200200030400011680198546NNNNMNNY000021301  
0200280030400011680198546YNNN NNN000021801  
0200410030400011680198546NNNNMNNY000021301  
0200280030400011680198547YNNN NNN000021801  
0200280030400011680198548YNNN NNN000021801  
0200010030400011680198549NNNNMNNN000019901  
0200050030400011680198549NNNNMNNN000019901  
0200060030400011680198549NNNNMNNN000019901  
0200080030400011680198549NNNNMNNN000019901  
0200090030400011680198549NNNNMNNN000019901  
0200110030400011680198549NNNNMNNN000019901  
0200120030400011680198549NNNNMNNN000019901  
0200140030400011680198549NNNNMNNN000019901  
0200150030400011680198549NNNNMNNN000019901  
0200170030400011680198549NNNNMNNY000021301  
0200190030400011680198549NNNNMNNY000021301  
0200200030400011680198549NNNNMNNY000021301  
0200220030400011680198549NNNNMNNY000018901  
0200230030400011680198549NNNNMNNY000018901  
0200250030400011680198549YNNNMNNY000018901  
0200270030400011680198549NNNNMNNY000018901  
0200280030400011680198549YNYNMNNY000018901  
0200410030400011680198549NNNNMNNY000021301  
0200220030400011680198550YNNN NNN000021401  
0200250030400011680198550YNNN NNN000021401  
0200010030400011680198551YNNN NNN000019901  
0200050030400011680198551YNNN NNN000018901  
0200080030400011680198551YNNN NNY000018901  
0200140030400011680198551YNNN NNN000020901  
0200250030400011680198551YNNN NNN000021401  
0200010030400011680198552YNNNMNNY000018901  
0200050030400011680198552YNNNMNNY000018901  
0200060030400011680198552NNNNMNNY000018901  
0200080030400011680198552YNNNMNNY000018901  
0200090030400011680198552NNNNMNNY000018901  
0200110030400011680198552NNNNMNNY000018901  
0200120030400011680198552NNNNMNNY000018901  
0200140030400011680198552YNNNMNNY000018901  
0200150030400011680198552NNNNMNNY000018901  
0200250030400011680198552YNNN NNN000021401  
0200080030400011680198601YNNN NNY000018901  
0200400030400011680198601YNNN NNY000019901  
0200220030400011680198602NNNNMNNY000021301  
0200230030400011680198602NNNNMNNY000021301  
0200250030400011680198602NNNNMNNY000021301  
0200270030400011680198602NNNNMNNY000021301  
0200280030400011680198602YNNNMNNY000021301  
0200400030400011680198602YNNN NNY000019901  
0200010030400011680198603YNNN NNN000020901  
0200170030400011680198603NNNNMNNY000019901  
0200190030400011680198603NNNNMNNY000019901  
0200200030400011680198603NNNNMNNY000019901  
0200250030400011680198603YNNN NNN000021301  
0200280030400011680198603YNNN NNN000021301  
0200400030400011680198603YNNN NNY000019901  
0200410030400011680198603NNNNMNNY000019901  
0200010030400011680198604YNNN NNN000020901  
0200220030400011680198604YNNNLNNN000021901  
0200230030400011680198604NNNNLNNN000021901  
0200250030400011680198604YNNNLNNN000021901  
0200270030400011680198604NNNNLNNN000021901  
0200280030400011680198604YNNNLNNN000021901  
0200300030400011680198604YNNN NNN000020901  
0200400030400011680198604YNNN NNN000020901  
0200010030400011680198605YNNNMNNN000018901  
0200050030400011680198605NNNNMNNN000018901  
0200060030400011680198605NNNNMNNN000018901  
0200080030400011680198605NNNNMNNN000018901  
0200090030400011680198605NNNNMNNN000018901  
0200110030400011680198605NNNNMNNN000018901  
0200120030400011680198605NNNNMNNN000018901  
0200140030400011680198605NNNNMNNN000018901  
0200150030400011680198605NNNNMNNN000018901  
0200230030400011680198605YNNN NNN000021901  
0200250030400011680198605YNNN NNN000021901  
0200280030400011680198605YNNN NNN000021901  
0200300030400011680198605YNNN NNY000018901  
0200400030400011680198605YNNN NNY000018901  
0200170030400011680198606NNNNMNNY000019901  
0200190030400011680198606NNNNMNNY000019901  
0200200030400011680198606NNNNMNNY000019901  
0200230030400011680198606YNNN NNN000021901  
0200250030400011680198606YNNN NNN000021901  
0200280030400011680198606YNNN NNN000021901  
0200300030400011680198606YNNN NNY000018901  
0200400030400011680198606YNNN NNY000018901  
0200410030400011680198606NNNNMNNY000019901  
0200170030400011680198608NNNNMNNY000020301  
0200190030400011680198608NNNNMNNY000020301  
0200200030400011680198608NNNNMNNY000020301  
0200410030400011680198608NNNNMNNY000020301  
0200220030400011680198612NNNNMNNY000020901  
0200230030400011680198612NNNNMNNY000020901  
0200250030400011680198612NNNNMNNY000020901  
0200270030400011680198612NNNNMNNY000020901  
0200280030400011680198612NNNNMNNY000020901  
0200170030400011680198615NNNNMNNY000019901  
0200190030400011680198615NNNNMNNY000019901  
0200200030400011680198615NNNNMNNY000019901  
0200410030400011680198615NNNNMNNY000019901  
0200010030400011680198622NNNNMNNN000019901  
0200050030400011680198622NNNNMNNN000019901  
0200060030400011680198622NNNNMNNN000019901  
0200080030400011680198622NNNNMNNN000019901  
0200090030400011680198622NNNNMNNN000019901  
0200110030400011680198622NNNNMNNN000019901  
0200120030400011680198622NNNNMNNN000019901  
0200140030400011680198622NNNNMNNN000019901  
0200150030400011680198622NNNNMNNN000019901  
0200010030400011680198628NNNNMNNN000019901  
0200050030400011680198628NNNNMNNN000019901  
0200060030400011680198628NNNNMNNN000019901  
0200080030400011680198628NNNNMNNN000019901  
0200090030400011680198628NNNNMNNN000019901  
0200110030400011680198628NNNNMNNN000019901  
0200120030400011680198628NNNNMNNN000019901  
0200140030400011680198628NNNNMNNN000019901  
0200150030400011680198628NNNNMNNN000019901  
0200060030400011680198630YNNN NNN000020901  
0200170030400011680198630NNNNMNNY000018901  
0200190030400011680198630NNNNMNNY000018901  
0200200030400011680198630NNNNMNNY000018901  
0200410030400011680198630NNNNMNNY000018901  
0200300030400011680198631NNNNMNNY000014901  
0200310030400011680198631NNNNMNNY000014901  
0200400030400011680198631NNNNMNNY000014901  
0200010030400011680198637NNNNMNNY000016901  
0200050030400011680198637NNNNMNNY000016901  
0200060030400011680198637NNNNMNNY000016901  
0200080030400011680198637NNNNMNNY000016901  
0200090030400011680198637YNNNMNNY000016901  
0200110030400011680198637NNNNMNNY000016901  
0200120030400011680198637NNNNMNNY000016901  
0200140030400011680198637NNNNMNNY000016901  
0200150030400011680198637YNNNMNNY000016901  
0200010030400011680198638YNNN NNN000016901  
0200080030400011680198638YNNN NNN000016901  
0200090030400011680198638YNNN NNY000016901  
0200150030400011680198638YNNN NNN000016901  
0200080030400011680198639YNNN NNN000016901  
0200090030400011680198639YNNN NNN000016901  
0200140030400011680198639YNNN NNN000018901  
0200150030400011680198639YNNN NNN000016901  
0200170030400011680198639NNNNMNNY000019201  
0200190030400011680198639NNNNMNNY000019201  
0200200030400011680198639NNNNMNNY000019201  
0200300030400011680198639YNNNMNNY000017901  
0200310030400011680198639NNNNMNNY000017901  
0200400030400011680198639NNNNMNNY000017901  
0200410030400011680198639NNNNMNNY000019201  
0200010030400011680198640YNNN NNY000016901  
0200090030400011680198640YNNN NNN000020901  
0200120030400011680198640YNNN NNN000016901  
0200150030400011680198640YNNN NNN000016901  
0200300030400011680198640YNNN NNN000020901  
0200150030400011680198641YNNN NNN000016901  
0200140030400011680198642NNNY NNY000017901  
0200150030400011680198642YNNN NNN000016901  
0200170030400011680198642NNNNMNNY000018901  
0200190030400011680198642NNNNMNNY000018901  
0200200030400011680198642NNNNMNNY000018901  
0200410030400011680198642NNNNMNNY000018901  
0200010030400011680198643NNNY NNN000020901  
0200140030400011680198643NNNY NNY000017901  
0200300030400011680198643NNNNMNNY000017901  
0200310030400011680198643NNNNMNNY000017901  
0200400030400011680198643NNNNMNNY000017901  
0200140030400011680198644NNNY NNY000017901  
0200170030400011680198644NNNNMNNY000018901  
0200190030400011680198644NNNNMNNY000018901  
0200200030400011680198644NNNNMNNY000018901  
0200410030400011680198644NNNNMNNY000018901  
0200140030400011680198645NNNY NNY000017901  
0200400030400011680198645YNNN NNY000017901  
0200010030400011680198705NNNNMNNN000019901  
0200050030400011680198705NNNNMNNN000019901  
0200060030400011680198705NNNNMNNN000019901  
0200080030400011680198705NNNNMNNN000019901  
0200090030400011680198705NNNNMNNN000019901  
0200110030400011680198705NNNNMNNN000019901  
0200120030400011680198705NNNNMNNN000019901  
0200140030400011680198705NNNNMNNN000019901  
0200150030400011680198705NNNNMNNN000019901  
0200050030400011680198718YNNN NNN000018901  
0200060030400011680198718YNNN NNN000018901  
0200080030400011680198718YNNN NNN000020901  
0200090030400011680198718YNNN NNN000018901  
0200110030400011680198718YNNN NNN000018901  
0200120030400011680198718YNNN NNN000018901  
0200150030400011680198718YNNN NYN000020901  
0200050030400011680198719YNNN NNN000018901  
0200060030400011680198719YNNN NNN000018901  
0200090030400011680198719YNNN NNN000018901  
0200110030400011680198719YNNN NNN000018901  
0200120030400011680198719YNNN NNN000018901  
0200140030400011680198719YNNN NNY000018901  
0200150030400011680198719YNNN NNN000018901  
0200010030400011680198720NNNNMNNY000018901  
0200050030400011680198720NNNNMNNY000018901  
0200060030400011680198720NNNNMNNY000018901  
0200080030400011680198720NNNNMNNY000018901  
0200090030400011680198720NNNNMNNY000018901  
0200110030400011680198720YNNNMNNY000018901  
0200120030400011680198720NNNNMNNY000018901  
0200140030400011680198720NNNNMNNY000018901  
0200150030400011680198720YNNNMNNY000018901  
0200220030400011680198505YNNN NNN000018601  
0200200030400011680198505NNNNMNNY000017501  
0200190030400011680198505NNNNMNNY000017501  
0200170030400011680198505NNNNMNNY000017501  
0100430030400012400198713NNNYLNNY000008901  
0100430030400012400198714YNNN NNN000011901  
0100160030400012400198715YNNN NNY000008901  
0100210030400012400198715YNNN NNY000008901  
0100240030400012400198715YNNN NNY000008901  
0100430030400012400198715YNNNLNNY000008901  
0100160030400012400198716YNNN NNY000008901  
0100180030400012400198716YNNN NNY000008901  
0100210030400012400198716YNNN NNN000009901  
0100240030400012400198716YNNN NNY000008901  
0100290030400012400198716YNNN NNY000009901  
0100430030400012400198716YNNN NNN000009901  
0100160030400012400198717YNNN NNY000008901  
0100180030400012400198717NNNY NNN000009901  
0100240030400012400198717YNNN NNY000008901  
0100260030400012400198717NYNN NNN000009901  
0100430030400012400198717YNNNLNNY000009901  
0100210030400012400198718YNNN NNN000009901  
0100260030400012400198718NYNN NNN000009901  
0100430030400012400198718YNNN NNY000009901  
0100430030400012400198719YNNN NNY000009901  
0100260030400012400198721YNNN NNY000007501  
0100430030400012400198723YNNNLNNY000009901  
0200190030400012400198609YNNN NNN000012401  
0200170030400012400198615YNNN NNN000012401  
0200200030400012400198615YNNN NNN000012401  
0200170030400012400198616YNNNLYNY000010901  
0200190030400012400198616NNNNLYNY000010901  
0200200030400012400198616YNNNLYNY000010901  
0200410030400012400198616NNNNLYNY000010901  
0200190030400012400198617YNNN NNY000010901  
0200410030400012400198617YNNN NNY000010901  
0200200030400012400198621YNNN NNN000012401  
0200170030400012400198622YNNN NNN000012401  
0200200030400012400198622YNNN NNN000012401  
0200200030400012400198623YNNN NNN000012401  
0200170030400012400198624YNNN NNN000012401  
0200200030400012400198624YNNN NNN000012401  
0200170030400012400198625YNNN NNY000008901  
0200190030400012400198625YNNN NNY000008901  
0200170030400012400198626YNNNLNNY000009901  
0200190030400012400198626YNNNLNNY000009901  
0200200030400012400198626YNNNLNNY000009901  
0200410030400012400198626NNNNLNNY000009901  
0200190030400012400198627YNNN NNY000009901  
0200200030400012400198627YNNN NNY000009901  
0200170030400012400198628NNNNLNNY000009901  
0200190030400012400198628NNNNLNNY000009901  
0200200030400012400198628YNNNLNNY000009901  
0200410030400012400198628NNNNLNNY000009901  
0200200030400012400198636YNNN NNN000011701  
0200170030400012400198639NNNNMNNY000009401  
0200190030400012400198639NNNNMNNY000009401  
0200200030400012400198639NNNNMNNY000009401  
0200410030400012400198639NNNNMNNY000009401  
0200220030400012400198646NNNNMNNY000009901  
0200230030400012400198646NNNNMNNY000009901  
0200250030400012400198646NNNNMNNY000009901  
0200270030400012400198646NNNNMNNY000009901  
0200280030400012400198646NNNNMNNY000009901  
0200220030400012400198702NNNNMNNY000008901  
0200230030400012400198702NNNNMNNY000008901  
0200250030400012400198702NNNNMNNY000008901  
0200270030400012400198702NNNNMNNY000008901  
0200280030400012400198702NNNNMNNY000008901  
0200220030400012400198711YNNN NNY000009901  
0200270030400012400198712YNNN NNN000011701  
0200170030400012400198717NNNNMNNN000011701  
0200190030400012400198717NNNNMNNN000011701  
0200200030400012400198717NNNNMNNN000011701  
0200410030400012400198717NNNNMNNN000011701  
0200300030400012400198718YNNN NNY000009901  
0200300030400012400198719YNNN NNY000009901  
0200310030400012400198719YNNN NNN000009901  
0200220030400012400198720YNNN NNN000011701  
0200300030400012400198720YNNN NNY000009901  
0200300030400012400198721YNNN NNY000009901  
0200220030400012400198723YNNN NNN000011701  
0100430030400013890198713NNNYLNNY000008901  
0100430030400013890198714YNNN NNN000011901  
0100160030400013890198715YNNNLNNY000008901  
0100180030400013890198715NNNNLNNY000008901  
0100210030400013890198715YNNNLNNY000008901  
0100240030400013890198715YNNN NNY000008901  
0100260030400013890198715NNNNLNNY000008901  
0100290030400013890198715NNNNLNNY000008901  
0100430030400013890198715YNNNLNNY000008901  
0100070030400013890198716YNNN NNY000007901  
0100180030400013890198716YNNN NNY000008901  
0100210030400013890198716YNNN NNN000009901  
0100240030400013890198716YNNN NNY000008901  
0100290030400013890198716YNNN NNY000008901  
0100070030400013890198717YNNN NYN000007901  
0100240030400013890198717YNNN NNY000008901  
0100260030400013890198717NYNN NNN000009901  
0100430030400013890198718YNNN NNY000009901  
0100430030400013890198719YNNN NNY000009901  
0100260030400013890198721YNNN NNY000007501  
0100430030400013890198723YNNNLNNY000009901  
0200280030400013890198511NNNNMNNY000009901  
0200300030400013890198511YNNN NNN000011901  
0200230030400013890198512NYNN NNN000012901  
0200270030400013890198512YNNN NNN000012901  
