0070524021000GENTLE TOUCH ASST 2P 330S TT  CTCT    0008000001000010000000084
0036000485600HI-DRI WHT 1P 400S TT         CTCT    0004000001000010000000086
0071623900170JNMR CRTN CHRISTMAS 2P 375S TTCTCT    0001000001000010000000088
0036000498910KLNX BOTQ PRT 2P 330S TT PP   CTCT    0004000001000010000000090
0032300752460MARINA SD/C 2P 375S TT        CTCT    0004000001000010000000092
0032300752470MARINA WHT 2P 350S TT         CTCT    0004000001000010000000093
0038300152460MARINA SD/C 2P 350S TT        CTCT    0004000001000010000000094
0036500000140MR BIG PRT 2P 360S TT         CTCT    0006000001000010000000096
0036500040380MR BIG ASST 2P 550S TT        CTCT    0006000001000010000000097
0072740161210MR JUMBO WHT 1P 300S TT       CTCT    0012000001000010000000099
0032300754510NCEN SF SD/C 1P 400S TT       CTCT    0004000001000010000000101
0032300754530NCEN SF AC/C 1P 400S TT       CTCT    0004000001000010000000102
0032300754550NCEN SF SD/C 1P 400S TT       CTCT    0006000001000010000000103
0042000100000NRTHRN WHT 2P 350S TT         CTCT    0001000001000010000000105
0042000101000NRTHRN SD/C 2P 400S TT        CTCT    0001000001000010000000106
0042000130000NRTHRN SD/C 2P 400S TT        CTCT    0004000001000010000000107
0042000131000NRTHRN WHT 2P 380S TT         CTCT    0004000001000010000000108
0042000133000NRTHRN SD/C 2P 350S TT        CTCT    0004000001000010000000109
0042000135000NRTHRN SD/C 2P 330S TT        CTCT    0004000001000010000000110
0042000136000NRTHRN SD/C 2P 330S TT        CTCT    0004000001000010000000111
0042000137000NRTHRN PRT 2P 380S TT         CTCT    0004000001000010000000112
0042000142000NRTHRN SD/C 2P 400S TT        CTCT    0004000001000010000000113
0042000143000NRTHRN SD/C 2P 380S TT        CTCT    0004000001000010000000114
0042000144000NRTHRN SD/C 2P 350S TT        CTCT    0004000001000010000000115
0042000146000NRTHRN SD/C 2P 350S TT        CTCT    0004000001000010000000116
0042000147000NRTHRN SD/C 2P 350S TT        CTCT    0004000001000010000000117
0042000148000NRTHRN SD/C 2P 350S TT        CTCT    0006000001000010000000118
0073310105000PAGE WHT 1P 400S TT           CTCT    0004000001000010000000120
0070524014170PERT WHT 1P 400S TT           CTCT    0004000001000010000000122
0070524014500POPE & TALBOT WHT 1P 400S TT  CTCT    0024000001000010000000124
0070253431700RITZ ASST 2P 300S TT          CTCT    0008000001000010000000126
0054000415000SCOTT WHT 1P 1000S TT         CTCT    0001000001000010000000128
0054000415800SCOTT SD/C 1P 1000S TT        CTCT    0001000001000010000000129
0054000447000SCOTT WHT 1P 1000S TT         CTCT    0004000001000010000000130
0054000447080SCOTT WHT 1P 1000S TT -.20    CTCT    0004000001000010000000131
0054000447800SCOTT SD/C 1P 1000S TT        CTCT    0004000001000010000000132
0054000447880SCOTT SD/C 1P 1000S TT -.20   CTCT    0004000001000010000000133
0073310109170SF GTL WHT 2P 300S TT UNS     CTCT    0006000001000010000000135
0073310135330SF GTL WHT 2P 300S TT UNS PP  CTCT    0004000001000010000000136
0073310135340SF GTL SD/C 2P 300S TT UNS PP CTCT    0004000001000010000000137
0073310135360SF GTL WHT 2P 300S TT UNS     CTCT    0004000001000010000000138
0073310135370SF GTL SD/C 2P 300S TT UNS PP CTCT    0004000001000010000000139
0073310136170SF GTL WHT 2P 300S TT UNS     CTCT    0004000001000010000000140
0073310136180SF GTL SD/C 2P 300S TT UNS    CTCT    0004000001000010000000141
0054000385000SF 'N' PR SD/C 2P 400S TT     CTCT    0004000001000010000000143
0054000386000SF 'N' PR WHT 2P 400S TT      CTCT    0004000001000010000000144
0054000390000SF 'N' PR PRT 2P 400S TT      CTCT    0004000001000010000000145
0054000390600SF 'N' PR ASST 2P 350S TT     CTCT    0006000001000010000000146
0013100770580SPA WHT 1P 200S TT            CTCT    0004000001000010000000148
0013100440040VELURE WHT 1P 300S TT         CTCT    0004000001000010000000150
0072740960210VELVET WHT 2P 200S TT         CTCT    0012000001000010000000151
0072740960770VELVET WHT 2P 200S TT         CTCT    0004000001000010000000153
0054000238000WALDORF WHT 1P 400S TT        CTCT    0004000001000010000000155
0054000238900WALDORF SD/C 1P 400S TT       CTCT    0004000001000010000000156
0054000245800WALDORF PRT 1P 400S TT        CTCT    0004000001000010000000157
0037000612110WHT CLOUD SD/C 2P 300S TT     CTCT    0006000001000010000000159
0037000612160WHT CLOUD SD/C 2P 300S TT     CTCT    0006000001000010000000160
0037000612170WHT CLOUD WHT 2P 300S TT PP   CTCT    0006000001000010000000161
0037000612220WHT CLOUD WHT 2P 280S TT      CTCT    0006000001000010000000162
